Code	Display	Definition
369874007	T4: Aerodigestive tract tumor invades orbital contents beyond the floor or medial wall including apex and/or any of the following: cribriform plate, base of skull, nasopharynx, sphenoid sinus, frontal sinus	
369875008	T4: Tumor invades through cricoid or thyroid cartilage and/or extends into other tissues beyond the larynx (trachea, soft tissues of neck, thyroid, esophagus)	
369876009	T4: Tumor invades through thyroid cartilage and/or extends to other tissues beyond the larynx (trachea, soft tissues of neck, pharynx)	
369877000	T4: Tumor invades through thyroid cartilage, and/or extends into soft tissues of the neck, thyroid, and/or esophagus	
369878005	T4: Aerodigestive tract tumor with intracranial extension and/or involvement of cranial nerves, infratemporal fossa, hypopharynx or orbit	
369879002	T4: Aerodigestive tract tumor with intracranial extension, orbital extension including apex, involving sphenoid and/or frontal sinus and/or skin of nose	
369880004	T1: Lung tumor 3 cm or less in greatest dimension, surrounded by lung or visceral pleura, without bronchoscopic evidence of invasion more proximal than the lobar bronchus	
369881000	T2:Lung tumor with any of these features:>3cm in greatest dimension, involves main bronchus >2cm distal to carina; invades visceral pleura; assoc with atelectasis/obstructive pneumonitis extends to hilar region, does not involve entire lung	
369882007	T3: Lung tumor of any size associated atelectasis or obstructive pneumonitis of the entire lung	
369883002	T3: Lung tumor of any size in the main bronchus < 2 cm distal to the carina but without involvement of the carina	
369884008	T3: Lung tumor of any size that directly invades any of the following: chest wall (including superior sulcus tumors); diaphragm; mediastinal pleura; parietal pericardium	
369885009	T4: Lung tumor of any size that invades any of the following: mediastinum; heart; great vessels; trachea; esophagus; vertebral body; carina	
369886005	T4: Lung tumor of any size with a malignant pleural effusion	
369887001	T4: Lung tumor of any size with separate tumor nodule(s) in same lobe	
369888006	T1: Kidney tumor < 7.0 cm in greatest dimension limited to the kidney	
369889003	T2: Renal tumor > 7.0 cm in greatest dimension limited to the kidney	
369890007	T3: Renal tumor extends into major veins or invades the adrenal gland or perinephric tissues but not beyond Gerota fascia	
369891006	T3a: Renal tumor invades the adrenal gland or perinephric tissues but not beyond Gerota fascia	
369892004	T3b: Renal tumor grossly extends into the renal vein(s) or vena cava below the diaphragm	
369893009	T3c: Renal tumor grossly extends into the vena cava above the diaphragm	
369894003	T4: Renal tumor invades beyond Gerota fascia	
369895002	T1: Breast tumor <= 2 cm in greatest dimension	
369896001	T1mic: Microinvasion <= 0.1 cm in greatest dimension: BREAST: Complete excision less than total mastectomy, total mastectomy, modified radical mastectomy, radical mastectomy	
369897005	T1a: Breast tumor >0.1 cm but <= 0.5 cm in greatest dimension	
369898000	T1b: Breast tumor >0.5 cm but <= 1 cm in greatest dimension	
369899008	T1c: >1 cm but <= 2 cm in greatest dimension: BREAST: Complete excision less than total mastectomy, total mastectomy, modified radical mastectomy, radical mastectomy	
369900003	T2: Breast tumor > 2 cm but <= 5 cm in greatest dimension	
369901004	T3: Breast tumor >5 cm in greatest dimension	
369902006	T4: Breast tumor of any size with direct extension to chest wall or skin	
369903001	T4a: Breast tumor with extension to chest wall	
369904007	T4b: Edema (including peau d'orange) or ulceration of the skin of the breast or satellite skin nodules confined to the same breast	
369905008	T4c: Breast tumor, both T4a and T4b	
369906009	T4d: Inflammatory carcinoma (breast)	
369907000	Tis: Carcinoma in situ, breast: Intraductal carcinoma, lobular carcinoma in situ, or Paget disease of the nipple with no tumor	
369909002	T1: Tumor invades lamina propria or submucosa	
369910007	T1a: Esophagus/stomach tumor invades lamina propria	
369911006	T1b: Esophagus/stomach tumor invades submucosa	
369912004	T2: Tumor invades muscularis propria	
369913009	T3: Esophageal tumor invades adventitia	
369914003	T4: Tumor directly invades adjacent structures	
369915002	T2: Stomach tumor invades muscularis propria or subserosa	
369916001	T2a: Stomach tumor invades muscularis propria	
369917005	T2b: Stomach tumor invades subserosa	
369918000	T3: Stomach tumor penetrates serosa without invasion of adjacent structures	
369919008	T4a: Colon/rectum tumor directly invades other organs or structures	
369920002	T1: Tumor invades submucosa (colon/rectum)	
369921003	T3: Colon/rectum tumor invades through the muscularis propria into the subserosa or the nonperitonealized pericolic or perirectal soft tissues	
369922005	T4b: Colon/rectum tumor penetrates the visceral peritoneum	
369923000	Tis (0): Carcinoma in situ (vagina)	
369924006	Tis (0): Carcinoma in situ (limited to fallopian tube mucosa)	
369925007	Tis: Epithelium only (carcinoma in situ, no invasion)	
369926008	T1: Tumor limited to ampulla of Vater or sphincter of Oddi	
369927004	T2: Ampulla tumor invades duodenal wall	
369928009	T3: Ampulla tumor invades 2 cm or less into pancreas	
369929001	T4: Ampulla tumor invades >2 cm into pancreas and/or into other adjacent organs	
369930006	T1: Tumor limited to pancreas and < 2 cm in greatest dimension	
369931005	T2: Tumor limited to pancreas and > 2 cm in greatest dimension	
369932003	T3: Pancreatic tumor extends directly to any of the following: duodenum; bile duct; peripancreatic tissues	
369933008	T4: Pancreas tumor extends directly to any of the following: stomach; spleen; colon; adjacent large vessels	
369934002	"Tis: Carcinoma in situ (""flat tumor"" of urinary bladder)"	
369935001	T1: Urinary tract tumor invades subepithelial connective tissue	
369936000	T2: Urinary bladder tumor invades muscle	
369937009	T2: Renal pelvis/ureter tumor invades the muscularis	
369938004	T2a: Urinary bladder tumor invades superficial muscle (inner half)	
369939007	T2b: Urinary bladder tumor invades deep muscle (outer half)	
369940009	T3: Ureteral tumor invades beyond muscularis into periureteric fat	
369941008	T3: Renal pelvis tumor invades beyond muscularis peripelvic fat or the renal parenchyma	
369942001	T3: Urinary bladder tumor invades perivesical tissue	
369943006	T3a: Bladder tumor invades perivesical tissue microscopically	
369944000	T3b: Bladder tumor invades perivesical tissue macroscopically (extravesicular mass)	
369945004	T4: Urinary bladder tumor invades any of the following: prostate, uterus, vagina, pelvic wall abdominal wall	
369946003	T4: Renal pelvis/ureter tumor invades adjacent organs, or through the kidney into the perinephric fat	
369947007	T4a: Bladder tumor invades prostate or uterus or vagina	
369948002	T4b: Bladder tumor invades pelvic wall or abdominal wall	
369949005	Ta: Noninvasive papillary carcinoma (urinary tract)	
369950005	Tis: Intratubular germ cell neoplasia (carcinoma in situ, testis)	
369951009	T1: Testicular tumor limited to the testis and epididymis without vascular/lymphatic invasion (tumor may invade tunica albuginea but not tunica vaginalis)	
369952002	T2: Testicular tumor limited to the testis and epididymis with vascular/lymphatic invasion or tumor extending through tunica albuginea with involvement of tunica vaginalis	
369953007	T3: Testicular tumor invades spermatic cord with or without vascular/lymphatic invasion	
369954001	T4: Testicular tumor invades scrotum with or without vascular/lymphatic invasion	
369955000	T1 (I): Trophoblastic disease confined to uterus	
369956004	T1 (IA): Trophoblastic disease confined to uterus with no risk factors	
369957008	T1 (IB): Trophoblastic disease confined to uterus with one risk factor	
369958003	T1 (IC): Trophoblastic disease confined to uterus with two risk factors	
369959006	T2 (II): Trophoblast: gestational trophoblastic tumor extends outside of the uterus but is limited to the genital structures (adnexa, vagina, broad ligament)	
369960001	T2 (IIA): Trophoblast: GTT involving genital structure without risk factors	
369961002	T2 (IIB): Trophoblast: gestational trophoblastic tumor extends outside of the uterus but limited to genital structures with one risk factor	
369962009	T2 (IIC): Trophoblast: gestational trophoblastic tumor extends outside of the uterus but limited to genital structures with two risk factors	
369963004	T1: Tumor limited to ipsilateral parietal and/or visceral pleura	
369964005	T2: Pleural tumor invades any of the following: ipsilateral lung, endothoracic fascia, diaphragm, or pericardium	
369965006	T3: Pleural tumor invades any of the following: ipsilateral chest wall muscle, ribs, or media-stinal organs or tissues	
369966007	T4: Pleural tumor directly extends to any of the following: contralateral pleura, contralateral lung, peritoneum, intra-abdominal organs, cervical tissues	
369967003	T1: Tumor size < 1 cm, limited to thyroid	
369968008	T2: Tumor > 1 cm but < 4 cm, limited to thyroid	
369969000	T3: Thyroid tumor > 4 cm, limited to thyroid	
369970004	T4: Thyroid tumor of any size extending beyond the thyroid capsule	
369971000	T1a (IA): Tumor limited to one ovary, capsule intact, no tumor on ovarian surface	
369972007	T1b (IB): Tumor limited to both ovaries: capsule intact, no tumor on ovarian surface	
369973002	T1c (IC): Tumor limited to one or both ovaries with any of the following: capsule ruptured, tumor on ovarian surface, malignant cells in ascites or peritoneal washings: OVARY: Resection	
369974008	T2: Ovarian tumor involves one or both ovaries with pelvic extension	
369975009	T2a (IIA): Ovarian tumor with extension and/or implants on uterus and/or tube(s)	
369976005	T3 and/or N1 (III): Ovarian tumor involves one or both ovaries with microscopically confirmed peritoneal metastasis outside the pelvis and/or regional lymph node metastasis	
369977001	T3b (IIIB): Tumor of uterine cervix extends to pelvic wall and/or causes hydronephrosis or nonfunctioning kidney	
369978006	T2: Tumor confined within the prostate	
369979003	T1: Aerodigestive tract tumor < 2 cm in greatest dimension without extraparenchymal extension	
369980000	Tis: Tumor invades lamina propria (gastrointestinal tumor)	
369981001	Tis: Tumor invades muscularis mucosae (colon/rectum)	
369982008	T1: Solitary liver tumor < 2 cm; no vascular invasion	
369983003	N1: Metastasis to movable ipsilateral axillary lymph node(s)	
369984009	N1a: Only micrometastasis, none > 0.2 cm in greatest dimension	
369985005	N1b: Metastasis to lymph node(s), any > 0.2 cm in greatest dimension	
369986006	N1bi: Metastasis in 1 to 3 lymph nodes, any > 0.2 cm and all < 2 cm in greatest dimension	
369987002	N1bii: Metastasis in 4 or more lymph nodes, any > 0.2 cm and all < 2 cm in greatest dimension	
369988007	N1biii: Extension of tumor beyond the capsule of a lymph node metastasis, < 2 cm in greatest dimension	
369989004	N1biv: Metastasis to a lymph node > 2 cm in greatest dimension	
369990008	Clinical axillary lymph node metastases - matted	
369991007	N3: Metastasis to ipsilateral internal mammary lymph node(s)	
369992000	N1: Metastasis in 1-3 lymph nodes	
369993005	N2: Metastasis in 4 or more lymph nodes	
369994004	N1a: 1-3 nodes involved	
369995003	N1b: 4-7 nodes involved	
369996002	N1c: >7 nodes involved	
369997006	N1: Metastasis in 1-6 perigastric lymph nodes	
369998001	N2: Metastasis in 7-15 perigastric lymph nodes	
369999009	N3: Metastasis in >15 perigastric lymph nodes	
370000006	N1: Metastasis in a single lymph node, < 2 cm in greatest dimension	
370001005	N1: Metastasis in a single lymph node, <= 2 cm in greatest dimension	
370002003	N2: Metastasis in a single lymph node, > 2 cm but <= 5 cm in greatest dimension, or multiple lymph nodes, none > 5 cm in greatest dimension	
370003008	N3: Metastasis in a lymph node > 5 cm in greatest dimension	
370004002	N1: Metastasis in a single ipsilateral lymph node, < 3 cm in greatest dimension	
370005001	N1: Unilateral metastasis in lymph node(s) > 6 cm in greatest dimension, above supraclavicular fossa	
370006000	N2: Metastasis in a single ipsilat lymph node >3cm but <6cm in greatest dimension; or in multiple ipsilat lymph nodes, none >6cm in greatest dimension; or in bilat or contralat lymph nodes, none >6cm in greatest dimension	
370007009	N2: Bilateral metastasis in lymph node(s) > 6 cm in greatest dimension, above supraclavicular fossa	
370008004	N2a: Metastasis in a single ipsilateral lymph node, > 3 cm but < 6 cm in greatest dimension	
370009007	N2b: Metastasis in multiple ipsilateral lymph nodes, none > 6 cm in greatest dimension	
370010002	N2c: Metastasis in bilateral or contralateral lymph nodes, none > 6 cm in greatest dimension	
370011003	N3: Metastasis in lymph node(s)	
370012005	N3a: > 6 cm in dimension	
370013000	N3b: extension to supraclavicular fossa	
370014006	N3: Metastasis in a lymph node > 6 cm in greatest dimension	
370015007	N1: Metastasis in ipsilateral peribronchial and/or ipsilateral hilar lymph nodes, including intrapulmonary nodes involved by direct extension of the primary tumor	
370016008	N2: Metastasis in ipsilateral mediastinal and/or subcarinal lymph node(s)	
370017004	N3: Metastasis in contralateral mediastinal, contralateral hilar, ipsilateral or contralateral scalene or supraclavicular lymph node(s)	
370018009	N1: Metastasis in a single lymph node	
370019001	N2: Metastasis in more than one regional lymph node	
370020007	N1: Metastasis with a lymph node mass less than 2 cm in greatest dimension and 5 or fewer positive nodes, none larger than 2 cm in greatest dimension	
370021006	N2: Metastasis with a lymph node mass >2 cm but <= 5 cm in greatest dimension, or more than 5 nodes positive, none > 5 cm; or evidence of extranodal extension of tumor	
370022004	N3: Metastasis with a lymph node mass > 5 cm in greatest dimension	
370023009	N1: Metastasis in regional lymph node or nodes	
370024003	N1: Pelvic or inguinal lymph node metastasis	
370025002	N1a: Metastasis in ipsilateral cervical lymph node(s)	
370026001	N1b: Metastasis in bilateral, midline, or contralateral cervical or mediastinal lymph node(s)	
370027005	N1a: Metastasis in single regional lymph node	
370028000	N1b: Metastasis in multiple regional lymph nodes	
370029008	M1 (IV): Distant metastasis	
370030003	M1 (IVB): Distant metastasis	
370031004	M1: Distant metastasis [includes metastasis to ipsilateral supraclavicular lymph nodes]	
370032006	M1: Distant metastasis, includes separate tumor nodule(s) in a different lobe (ipsilateral or contralateral)	
370033001	M1a: Non-regional lymph node or pulmonary metastasis	
370034007	M1a: non-regional lymph node metastasis	
370035008	M1a (III): gestational trophoblastic tumor extends to the lungs with or without genital tract involvement	
370036009	M1a (IIIA): gestational trophoblastic tumor extends to the lungs with or without genital tract involvement without risk factors	
370037000	M1a (IIIB): gestational trophoblastic tumor extends to the lungs with or without genital tract involvement with one risk factor	
370038005	M1a (IIIC): gestational trophoblastic tumor extends to the lungs with or without genital tract involvement with two risk factors	
370039002	M1b (IV): All other metastatic sites	
370040000	M1b (IVA): All other metastatic sites without risk factors	
370041001	M1b (IVB): All other metastatic sites with one risk factor	
370042008	M1b (IVC): All other metastatic sites with two risk factors	
370043003	M1b: Bone(s)	
370044009	M1b: Distant metastasis other than to non-regional lymph nodes and lungs	
370045005	M1c: Other site(s)	
370046006	T3a,b: Colon/rectum tumor invades <=5 mm beyond the border of the muscularis propria	
370047002	T3c,d: Colon/rectum tumor invades >5 mm beyond the border of the muscularis propria	
370072002	Direct invasion of adrenal (T3a)	
370123006	N1: Regional lymph node metastasis	
372436009	N1: Metastasis in perirectal lymph node or nodes	
372437000	N2: Metastasis to unilateral internal iliac and/or inguinal lymph node(s)	
373150000	pNX: Regional lymph nodes cannot be assessed (e.g., previously removed, or not removed for pathologic study) (breast)	
373151001	pN0: No regional lymph node metastasis histologically (i.e., none greater than 0.2 mm), no additional examination for isolated tumor cells (breast)	
373156006	pN1: Metastasis in 1 to 3 axillary lymph nodes, and/or in internal mammary nodes with microscopic disease detected by sentinel lymph node dissection but not clinically apparent (breast)	
373157002	pN1mi: Micrometastasis (greater than 0.2 mm, none greater than 2.0 mm) (breast)	
373158007	pN1mi(i+): Micrometastasis detected only by IHC (breast)	
373159004	pN1a: Metastasis in 1 to 3 axillary lymph nodes (breast)	
373160009	pN1b: Metastasis in internal mammary lymph nodes with microscopic disease detected by sentinel lymph node dissection but not clinically apparent (breast)	
373161008	pN1c: Metastasis in 1 to 3 axillary lymph nodes and in internal mammary lymph nodes with microscopic disease detected by sentinel lymph node dissection but not clinically apparent (breast)	
373162001	pN2: Metastasis in 4 to 9 axillary lymph nodes, or in clinically apparent internal mammary lymph nodes in the absence of axillary lymph node metastasis (breast)	
373163006	pN2a: Metastasis in 4 to 9 axillary lymph nodes (at least one tumor deposit greater than 2.0 mm) (breast)	
373164000	pN2b: Metastasis in clinically apparent internal mammary lymph nodes in the absence of axillary lymph node metastasis (breast)	
373165004	pN3a: Metastasis in 10 or more axillary lymph nodes (at least one tumor deposit greater than 2.0 mm), or metastasis to infraclavicular lymph nodes (breast)	
