Code	Display	Definition
254349004	Tumor-node-metastasis (TNM) malignant melanoma of choroid staging	
254350004	Tumor-node-metastasis (TNM) retinoblastoma staging	
254351000	Tumor-node-metastasis (TNM) sarcoma of orbit staging	
254352007	Tumor-node-metastasis (TNM) lacrimal gland carcinoma staging	
254353002	Tumor-node-metastasis (TNM) brain tumor staging	
254354008	Tumor-node-metastasis (TNM) Hodgkin's disease staging	
254355009	Tumor-node-metastasis (TNM) non-Hodgkin's lymphoma staging	
254356005	Tumor-node-metastasis (TNM) pediatric tumor staging	
254357001	Tumor-node-metastasis (TNM) Wilms' tumor staging	
254358006	Tumor-node-metastasis (TNM) neuroblastoma staging	
254359003	Tumor-node-metastasis (TNM) soft tissue sarcoma staging	
254360008	Dukes staging system	
254361007	Astler-Coller staging system	
254362000	Modified Astler-Coller staging system	
254363005	International neuroblastoma staging system	
254364004	NWTS - National Wilms' tumor study staging system	
254365003	Siopel liver staging system	
254366002	Stannard staging system for retinoblastoma	
254368001	United Kingdom children's cancer study group central nervous system tumor staging system	
254370005	St Jude malignant histiocytosis tumor staging system	
254371009	St Jude non-Hodgkin lymphoma staging system	
254372002	Ann Arbor lymphoma staging system	
254373007	Ann Arbor Hodgkin disease tumor staging system	
254374001	Ann Arbor non-Hodgkin lymphoma tumor staging system	
254375000	Cotswolds Hodgkin disease tumor staging system	
254376004	Testicular tumor staging systems	
254378003	Walter Reed testicular tumor staging system	
254379006	Indiana University testicular tumor staging system	
254380009	Marshall Modification of Jewett-Strong staging system for urinary bladder tumor	
254381008	American Urological Association staging system for prostate cancer	
254382001	Trophoblastic malignancy staging system	
254383006	FIGO staging system of gynecological malignancy	
254384000	FIGO Vaginal tumor staging system	
254385004	FIGO uterine tumor staging system	
254386003	FIGO ovarian tumor staging system	
254387007	HIV - Human immunodeficiency virus infection classification systems	
258232002	Cancer staging	
258233007	Generic tumor staging descriptor	
258234001	Tumor-node-metastasis (TNM) tumor staging classifications	
258235000	International Union Against Cancer (UICC)	
258236004	American Joint Committee on Cancer (AJCC)	
258244004	G status	
258246002	L status	
258247006	V status	
258257007	Additional tumor staging descriptor	
258258002	(f)	
258259005	is	
258260000	(d)	
258267002	Generic tumor risk status stages	
258268007	Low risk tumor	
258269004	Medium risk tumor	
258270003	High risk tumor	
258271004	Specific tumor staging descriptor	
258272006	Liver tumor staging descriptor	
258273001	Liver tumor size index	
258276009	Timing of liver tumor staging	
258279002	Lymphoma staging symptom status values	
258280004	Lymphomatous extranodal involvement status values	
258281000	Spleen-positive minimal lymphomatous extranodal involvement	
258282007	Spleen-positive extensive lymphomatous extranodal involvement	
258283002	Lymphomatous nodal involvement	
258284008	Stannards retinoblastoma stages	
258285009	Optic nerve tumor invasion status in retinoblastoma staging	
258286005	Choroidal tumor invasion status in retinoblastoma staging	
258292004	Lymph nodal tumor invasion status in retinoblastoma staging	
258293009	Brain tumor invasion status in retinoblastoma staging	
258301001	Langerhans cell histiocytosis stage	
258302008	Number of organ systems involved with Langerhans cell histiocytosis	
258303003	Single system involvement	
258304009	Multisystem involvement	
258305005	Organ failure due to Langerhans cell histiocytosis	
258306006	Vital organ failure	
258307002	Non-vital organ failure	
258309004	Generic lymph node tumor invasion status stage	
258310009	Neck node tumor involvement	
258311008	M+	
258312001	Axillary lymph node level	
258313006	Level I	
258314000	Midaxilla	
258315004	Level III	
258316003	Retroperitoneal lymph node tumor invasion status	
258318002	Generic anatomical site tumor invasion status	
258319005	Lung involvement stages	
258320004	Lung stage L2	
258321000	Lung stage L3	
258322007	H+	
258323002	Liver sectors	
258324008	Liver sector 1	
258325009	Liver sector 2	
258326005	Liver sector 3	
258327001	Liver sector 4	
258328006	Markers for liver tumor staging	
261663004	Tumor stage Ta	
261731003	Central nervous system (CNS) metastases	
261789009	Extra central nervous system metastases	
261985008	No metastases	
263487004	Borg scale	
263638005	Endometriosis classification of American Fertility Society	
273249006	Assessment scales	
273251005	Aachen aphasia test	
273252003	ABC chart	
273253008	ABC test for movement	
273254002	AIS - Abbreviated injury scale	
273255001	Abbreviated mental test	
273256000	AIMS - Abnormal involuntary movement scale	
273257009	Acute physiology and chronic health evaluation	
273258004	APACHE II - Acute physiology and chronic health evaluation II	
273259007	Acute physiology and chronic health evaluation III	
273260002	Addiction severity index	
273261003	Adult personality rating schedule	
273262005	ABS - Affect balance scale	
273263000	Acquired immunodeficiency syndrome (AIDS) risk behavior knowledge test	
273264006	ADS - Alcohol dependence scale	
273265007	Alcohol use disorders identification test	
273266008	Alcohol use inventory	
273267004	Allen cognitive level screening tool	
273268009	Allen cognitive performance test	
273269001	Alzheimer disease assessment scale	
273270000	American Society of Anesthesiologists physical status classification	
273271001	Amsterdam-Nijmegen Everyday Language Test	
273272008	Anomalous sentence repetition test - Weeks	
273273003	Anomalous sentence test - Kopelman	
273274009	Anorexic attitudes questionnaire	
273275005	ABS - Anorexic behavior scales	
273276006	Aphasia language performance scales	
273277002	Whurr - Aphasia screening test	
273279004	Apraxia battery for adults	
273280001	Arizona battery for communication disorders of dementia	
273281002	AIMS I - Arthritis impact measurement scale I	
273282009	Arthritis impact measurement scale II	
273283004	ASEPSIS score for wound infection	
273284005	Ashworth assessment scale	
273285006	Assessing reading difficulties	
273286007	Assessment and therapy program for dysfluent children	
273287003	Assessment of intelligibility	
273288008	Assessment of motor and process skills	
273289000	AOF - Assessment of occupational function	
273290009	Assessment protocol of pragmatic linguistic skills	
273291008	Aston index	
273292001	Attributional style questionnaire	
273293006	Auditory comprehension test for sentences	
273294000	Augmentative communication profile	
273295004	Autistic features checklist	
273296003	Autobiographical memory interview	
273298002	Bamford Kowal and Bench non-picture related	
273299005	BKBPR - Bamford Kowal and Bench picture related	
273300002	Bangor dyslexia test	
273301003	Bankson language test	
273302005	Barthel index	
273305007	Bayley scale of infant development	
273306008	Beck depression inventory	
273307004	Beck anxiety standardized rating scale	
273308009	BEST - Bedside evaluation and screening test of aphasia	
273309001	Beery-Buktenica test of visual motor integration	
273310006	Behavior and mood disturbance scale	
273311005	Behavior assessment battery	
273312003	Behavior problem checklist	
273313008	Behavior rating scale	
273314002	Behavioral inattention test	
273315001	BOS - Behavioral observation schedule	
273316000	Behavioral screening questionnaire	
273317009	Bennett test of manual dexterity	
273319007	Bexley-Maudsley automated psychological screening	
273320001	Binge eating scale	
273321002	BORB - Birmingham object recognition battery	
273322009	Blakely dyspraxia assessment	
273323004	Blessed dementia rating scale	
273324005	Blissymbols test	
273325006	Body shape questionnaire	
273326007	Boehm test of basic concepts	
273327003	Booker heterotopic ossification score	
273328008	Boston aphasia scale	
273329000	Boston diagnostic aphasia examination	
273330005	Boston naming test	
273331009	Bracken test of basic concept scale	
273332002	Brief activities of daily living	
273333007	BDRS - Brief depression rating scale	
273334001	Bristol language assessment scale	
273335000	British ability scales	
273336004	BASR - British ability scales - revised	
273337008	British ability scales reading test	
273338003	BAS - British ability scales spelling test	
273339006	British isles lupus assessment group score	
273341007	Bryant and Bradley rhyming task	
273342000	Buffalo assessment profile - Wilson	
273343005	Bulimia test	
273344004	Bulimic investigation test - Edinburgh	
273345003	Bus story	
273347006	Cage questionnaire	
273348001	California personality inventory	
273349009	Callier-Azusa scale	
273350009	Camberwell assessment for the needs of the elderly	
273351008	CAB - Cambridge apraxia battery	
273352001	Cantril ladder assessment	
273353006	CELI - Carrow elicited language inventory	
273354000	Carrow screening test of auditory comprehension	
273355004	Chailey Heritage lying assessment	
273356003	Chailey Heritage seating assessment	
273357007	Checklist of communicative competence	
273358002	Checklist of conversational abilities	
273359005	Checklist of listening behaviors	
273360000	OT - Chessington occupational therapy neurological assessment battery	
273361001	Child assessment schedule	
273362008	CDS - Child depression scale	
273363003	Children's coma scale	
273364009	Crohn disease activity index	
273365005	CAPE - Clifton assessment procedures for the elderly	
273366006	Clinical anxiety scale	
273367002	Clinical dementia rating scale	
273368007	CEDRI - Clinical eating disorder rating instrument	
273369004	Clinical evaluation of language function revised	
273370003	Clinical evaluation of language function revised - screening test	
273371004	Clinical evaluation of language function revised - preschool test	
273372006	Clinical observation of motor and postural skills	
273373001	CAAP - Cocaine abuse assessment profile	
273374007	Cognitions questionnaire	
273375008	Cognitive failures questionnaire	
273376009	CASP - Communication assessment profile for adults with a mental handicap	
273377000	Communicative abilities in daily living	
273378005	CIDI - Composite international diagnostic interview	
273379002	Comprehensive drinker profile	
273380004	CRIS - Comprehensive injury scale	
273381000	Comprehensive occupational therapy evaluation scale	
273382007	CES - Compulsive eating scale	
273383002	Constant and Murley shoulder assessment score	
273384008	Consumer satisfaction questionnaire	
273385009	Co-op function charts	
273386005	PFCT - Cooper personalized fluency control therapy	
273387001	Coping responses inventory	
273388006	Crichton vocabulary scale	
273389003	Daily activities questionnaire	
273390007	Dallas pain questionnaire	
273391006	Daniels and Diack reading tests	
273392004	Daniels and Diack graded word spelling test	
273393009	De Gangi-Berk sensory functioning in infants	
273394003	Delighted-terrible faces scale	
273395002	Denver development scale	
273396001	Denver developmental subscale - gross motor	
273397005	Denver developmental subscale - language	
273398000	Denver developmental subscale - personal/social	
273399008	Denver developmental subscale - fine motor/adaptive	
273400001	Denver development scale screening test	
273401002	Denver development scale screening test - schedule for growing skills	
273402009	Depression anxiety scale	
273403004	Depression self rating scale	
273408008	Dermatology life quality index	
273409000	DSFI - Derogatis sexual functioning inventory	
273411009	Diabetes clinic satisfaction questionnaire	
273412002	DTSQ - Diabetes treatment satisfaction questionnaire	
273413007	Diabetes wellbeing questionnaire	
273414001	DICA - Diagnostic interview for children and adolescents	
273415000	Diagnostic interview schedule	
273416004	DSDT - Diagnostic speech discrimination test	
273417008	Diagnostic survey for eating disorders	
273418003	DINE - Dietary instrument for nutrition education questionnaire	
273419006	Digit sequence learning	
273420000	Disability assessment schedule	
273421001	Disability rating scale	
273422008	Discourse abilities profile	
273423003	Dol scale	
273424009	Doyle articular index	
273425005	Drinking problem scale	
273426006	DAST - Drug abuse screening test	
273427002	Dubowitz score	
273428007	Duke UNC health profile	
273429004	Dundee cardiovascular risk score	
273430009	Durrell test of listening comprehension	
273431008	Eakin index	
273432001	Eating attitudes test	
273433006	EAT 26 - Abbreviated eating attitudes test	
273434000	EBRS - Eating behavior rating scale	
273435004	Eating disorders inventory	
273436003	Eating inventory	
273437007	Eastern Cooperative Oncology Group (ECOG) scale for physical assessment	
273438002	Edinburgh articulation test	
273439005	EFCP - Edinburgh functional communication profile	
273440007	Revised Edinburgh functional communication profile	
273441006	Edinburgh postnatal depression scale	
273442004	Edmans ADL index - Edmans activities of daily living index	
273443009	Elia normogram	
273444003	British picture vocabulary scale	
273445002	Enthesitis index	
273446001	European Organization for Research and Treatment of Cancer (EORTC) - Quality of life questionnaire	
273447005	EuroQOL	
273448000	Extended activities of daily living scale	
273449008	EPI - Eysenck personality inventory	
273450008	Facial recognition test	
273451007	Fagerstrom tolerance questionnaire	
273452000	RTQ - Revised tolerance questionnaire	
273453005	Fagerstrom test for nicotine dependence	
273454004	Fear of acquired immunodeficiency syndrome scale	
273455003	Fear survey schedule	
273456002	Feeding assessment schedule	
273457006	Feelings of fatness questionnaire	
273458001	FTT - Finger tapping test	
273459009	FIRST screening test	
273460004	Frankel grading system for spinal cord injury	
273461000	FAI - Frenchay activities index	
273462007	Frenchay aphasia screening test	
273463002	FDA - Frenchay dysarthria assessment	
273465009	Fullerton language test for adolescents	
273466005	Functional assessment measure	
273467001	Functional communication assessment for physically handicapped children	
273468006	Functional communication profile	
273469003	FIM - Functional independence measure	
273470002	Functional limitation profile	
273471003	FMPS - Functional meal preparation scale	
273472005	Functional status index	
273473000	FSST - Fundamental speech skills test	
273474006	Galveston orientation and amnesia test	
273475007	Gathercole - non-word repetition task	
273477004	General assessment of neurological impairment	
273478009	General clerical test	
273479001	General health questionnaire	
273480003	GWBS - General wellbeing schedule	
273481004	Geriatric depression scale	
273482006	German test of wordfinding	
273483001	Glasgow abbreviated mental test score	
273484007	Glasgow outcome scale	
273485008	Goldman cardiac risk index	
273486009	Goldman Fristoe test	
273487000	Golombrok-Rust inventory of sexual satisfaction	
273488005	Goodenough draw-a-man test	
273489002	Goodenough norms	
273490006	Grade-Rough-Breathy-Asthenic-Strain (GRBAS) scale	
273492003	Graded naming test	
273493008	Graham-Kendall memory for designs test	
273494002	Grammatical analysis of elicited language	
273495001	Grammatical contrasts test	
273496000	Gunzberg primary progress assessment chart of social development	
273497009	Gunzberg progress assessment chart of social development number 1	
273498004	Gunzberg progress assessment chart of social development number 2	
273499007	Hachinski ischemia score	
273500003	Hall and Baker rehabilitation evaluation	
273501004	Halstead-Reitan battery	
273502006	Hamb hip score	
273503001	Hamilton rating scale for depression	
273504007	Lorr's modified multidimensional scale for rating psychiatric patients	
273505008	Hampshire assessment for living with others	
273507000	Hanen early language program	
273508005	Harvey and Bradshaw index	
273509002	Hauser ambulatory categories	
273510007	Health assessment questionnaire	
273511006	MHAQ - Modified health assessment questionnaire	
273512004	Healthcare assessment questionnaire - Sidney Benjamin	
273513009	Health of the Nation Outcome Scale (generic version)	
273514003	Health status index	
273515002	Hearing handicap inventory for the elderly	
273516001	HHS - Hearing handicap scale	
273517005	Hidden figures test	
273520002	Hopelessness scale	
273521003	Hopkins symptom checklist	
273522005	Hornsby articulation test	
273523000	Hornsby test of language development	
273524006	Hospital anxiety and depression scale	
273525007	Hospital trauma index	
273526008	Human interaction assessment	
273527004	Illinois test of psycholinguistic abilities	
273528009	IISI - Illness-injury severity index	
273529001	Illness behavior questionnaire	
273530006	Impact of event scale	
273531005	Index of independence in activities of daily living	
273533008	ISS - Injury severity score	
273534002	Instrumental ADL	
273535001	INREAL - Inter-reactive language analysis	
273536000	Interaction checklist for augmentative communication	
273537009	Interest checklist	
273538004	IOWA low back rating scale	
273539007	IOWA structured psychiatric interview	
273540009	Ischemia score	
273542001	Jarman index	
273543006	Jebsen hand function test	
273544000	Jones word order test	
273546003	Karnofsky index	
273547007	Katz activities of daily living	
273548002	KASR - Katz adjustment scale - relatives form	
273549005	Kendrick battery for detection of dementia in the elderly	
273550005	Kenny index of ADL	
273551009	Kielhofner role checklist	
273552002	Kirwan Thompson articular index	
273553007	Klein-Bell Activities of Daily Living scale	
273554001	Kurtzke multiple sclerosis rating scale	
273555000	LCS - Lambeth communication scale	
273556004	Lambeth disability screening questionnaire	
273557008	Lamh assessment checklist	
273558003	Language assessment remediation and screening procedure	
273559006	Lansbury articular index	
273560001	Last six months of drinking questionnaire	
273561002	Learning development aids - handwriting assessment	
273562009	Leeds scales for the self-assessment of anxiety and depression	
273564005	Leiter international performance scale	
273565006	Lequesne index	
273566007	Lequesne index - hip	
273567003	Lequesne index - knee	
273568008	Letter cancelation test	
273569000	Life events and difficulties scale	
273570004	Life events inventory	
273571000	Life satisfaction index	
273572007	LSIA - Life satisfaction index A	
273573002	Life satisfaction index B	
273574008	LSIZ - Life satisfaction index Z	
273575009	Likert scale	
273576005	Lincoln rehabilitation assessment	
273577001	Lindamood auditory conceptualization test	
273578006	Lowenstein occupational therapy cognitive assessment	
273580000	London hospital pain chart assessment	
273581001	Luria neuropsychological battery	
273582008	MacAndrew scale	
273583003	MacMillan reading test	
273584009	Make-a-picture story test	
273585005	Mallampati scale	
273586006	Master questionnaire	
273587002	Revised Master questionnaire	
273588007	Matson assessment	
273589004	McConkey score	
273590008	McCormick miniature toy discrimination test	
273591007	McCormick miniature toy discrimination test - automated	
273592000	McCormick miniature toy discrimination test - manual	
273593005	McGill pain chart questionnaire	
273594004	MHIQ - McMaster health index questionnaire	
273595003	McTears assessment of conversation	
273596002	Medical outcomes study short form general health survey	
273597006	Medical outcomes study short form general health survey - 36	
273598001	MOS SF - 20 - Medical outcomes study short form general health survey - 20	
273599009	Medical Research Council motor power scale	
273600007	Medical Research Council questionnaire	
273601006	Mental status questionnaire	
273602004	Mental test quotient	
273603009	Mental test score - long version	
273604003	Merle d'Aubigne - Charnley hip score	
273608000	Michigan alcoholism screening test	
273609008	BMAST - Brief Michigan alcoholism screening test	
273610003	Short Michigan alcoholism screening test	
273611004	MEAMS - Middlesex elderly assessment of mental state	
273613001	Midlands spelling test	
273614007	Mill Hill vocabulary scale	
273615008	Miller assessment for preschoolers	
273616009	Milwaukee evaluation of daily living skills	
273617000	Mini-mental state examination	
273619002	Modified mini-mental state 3MS examination	
273621007	Minnesota test for differential diagnosis of aphasia	
273622000	Shortened Schuell - Shortened Minnesota test for differential diagnosis of aphasia	
273623005	Modified card sorting test	
273624004	MISS - Modified injury severity scale	
273625003	Modified word learning test	
273626002	Monterey fluency program	
273627006	Mood adjective checklist	
273628001	Morgan-Barry auditory discrimination and attention test	
273629009	Morningside rehabilitation status scale	
273630004	Mortality probability model	
273631000	Mortality prediction model II	
273632007	MFS - Motives for smoking scale	
273633002	Motor assessment scale	
273634008	Motricity index	
273635009	Mount Wilga high level language screening assessment	
273636005	Movement of upper limb evaluation	
273637001	Multilevel informal language inventory	
273638006	Multilingual aphasia examination	
273639003	Munich alcoholism test	
273640001	NART - National adult reading test	
273641002	Neale analysis of reading ability	
273642009	Nelson schedule of growing skills	
273643004	Neurobehavioral cognitive status examination	
273644005	Neuropsychological battery	
273645006	Newcastle articulation test	
273646007	Newcastle dyspraxia assessment	
273647003	Newcastle phonology assessment	
273648008	Nine hole peg test	
273649000	Norris functional scale	
273650000	Northwest syntax screening test	
273651001	Northwick Park index of independence in activities of daily living	
273652008	NHP - Nottingham health profile	
273654009	Nuffield dyspraxia assessment	
273656006	Object naming test	
273657002	Occasions for smoking scale	
273658007	Occupational case analysis interview and rating scale	
273659004	Occupational performance history interview	
273660009	Odstock hand assessment	
273661008	Office of Population Census and Surveys (OPCS) disability scales	
273662001	Office of Population Census and Surveys (OPCS) behavior disability scale	
273663006	Office of Population Census and Surveys (OPCS) communication disability scale	
273664000	Office of Population Census and Surveys (OPCS) consciousness disability scale	
273665004	Office of Population Census and Surveys (OPCS) continence disability scale	
273666003	Office of Population Census and Surveys (OPCS) dexterity disability scale	
273667007	Office of Population Census and Surveys (OPCS) disfigurement disability scale	
273668002	Office of Population Census and Surveys (OPCS) eating, drinking and digestion disability scale	
273669005	Office of Population Census and Surveys (OPCS) hearing disability scale	
273670006	Office of Population Census and Surveys (OPCS) intellectual functioning disability scale	
273671005	Office of Population Census and Surveys (OPCS) locomotion disability scale	
273672003	Office of Population Census and Surveys (OPCS) personal care disability scale	
273673008	Office of Population Census and Surveys (OPCS) reaching and stretching disability scale	
273674002	Office of Population Census and Surveys (OPCS) seeing disability scale	
273675001	Oswestry disability index	
273676000	Oswestry pain questionnaire	
273677009	Oxford grading scale for muscle strength	
273680005	Padua inventory	
273681009	Pediatric clinical test of sensory integration and balance	
273682002	Pediatric oral skills profile	
273683007	PRISM - Pediatric risk of mortality	
273684001	Pediatric trauma score	
273685000	Pain diary	
273686004	Pantomime test	
273687008	Partners in augmentative communication training	
273688003	Patient activity checklist	
273689006	Patient satisfaction score	
273690002	16PF - Personality factor questionnaire	
273691003	Phonological Evaluation and Transcription of Audio-Visual Language (PETAL) speech assessment procedure	
273692005	Peabody picture vocabulary test	
273693000	PSI - Perceptions of stuttering inventory	
273694006	Performance test of activities of daily living	
273695007	Personality assessment schedule	
273696008	Philadelphia geriatric center morale scale	
273697004	Phonological assessment of child speech	
273699001	PIP developmental charts	
273701001	Picture pointing test	
273702008	Porch index of communicative ability	
273703003	PANSS - Positive and negative syndrome scale	
273704009	Pragmatics profile	
273705005	Pragmatics profile of early communication skills	
273706006	Preschool behavior check list	
273707002	Pre-school Boehm	
273709004	Pre-speech assessment scale	
273711008	Preschool language scale	
273712001	Previous intelligence quotient assessment by pronunciation	
273713006	Probability of death score	
273714000	Problem oriented medical record	
273715004	PRISM - Profile in semantics	
273716003	Profile of communicative appropriateness	
273717007	Profile of mood states	
273718002	PALPA - Psycholinguistic assessments of language processing in aphasia	
273719005	Psychological adjustment to illness scale	
273720004	PULSES profile	
273721000	Purdue pegboard scale	
273722007	Pyramids and palm trees test	
273723002	Tetraplegia index of function	
273724008	QALYs - Quality adjusted life years	
273725009	Quality of life scale	
273726005	Quality of wellbeing scale	
273727001	Rancho scale - levels of cognitive functioning	
273728006	Rand functional limitations battery	
273729003	Rankin scale	
273730008	Rappaport disability rating scale	
273731007	Rating communicative behavior in head injured adults	
273732000	Ravens colored progressive matrices	
273733005	Ravens standard progressive matrices	
273735003	Read word discrimination test	
273736002	Reading comprehension battery for aphasia	
273737006	RFES - Reasons for eating scale	
273738001	Reasons for smoking scale	
273739009	Bzoch and League test	
273740006	RMT - Recognition memory test	
273741005	Relatives' stress scale	
273742003	RI - Renal index	
273743008	RAPT - Renfrew action picture test	
273744002	Renfrew articulation test	
273745001	Renfrew wordfinding	
273746000	Repertory grid	
273747009	Reporters tests	
273748004	Resistance to change grid	
273749007	Respiratory index	
273750007	Restrained eating inventory	
273751006	Revised Iowa scale for rating severity	
273752004	Reynell developmental language scales	
273753009	Reynell receptive language assessment	
273754003	Reynell expressive language assessment	
273756001	Reynell Zinkin language scale for the visually impaired	
273757005	Right hemisphere battery	
273758000	Ritchie articular index	
273759008	Rivermead activities of daily living index	
273761004	RBMT - Rivermead behavioral memory test	
273762006	RMA - Rivermead motor assessment	
273763001	Rivermead perceptual assessment battery	
273764007	Robertson dysarthria assessment	
273765008	Robertson dysarthria profile	
273766009	Roehampton activities of daily living for amputees	
273767000	Rose Summers pragmatic profile	
273768005	Ross information processing assessment	
273769002	Rosser classification of illness states	
273770001	Roth and Spekman list of communicative intentions	
273771002	Rotterdam symptom check list	
273772009	Routine task inventory	
273774005	Rutter behavior questionnaire	
273775006	Rutter A scale	
273776007	Rutter B scale	
273777003	Rutter B2 scale	
273778008	S scale Andrews and Cutler	
273779000	Salford reading test	
273780002	Samaritan orientation test	
273781003	Sandwell bilingual comprehension test	
273782005	Santa Clara valley medical center functional assessment measure	
273783000	Savary Miller scale	
273784006	Scale of early communication skills for hearing impaired children	
273785007	Schwachmann score	
273786008	Schedules for clinical assessment in neuropsychiatry	
273787004	Schnijders Ooman test for deaf children	
273788009	Schofield equation	
273789001	Schonell graded word reading test	
273790005	Schonell graded word spelling test	
273791009	Scissor skills checklist	
273792002	Screening for developmental apraxia of speech	
273793007	Screening test for auditory processing disorders	
273795000	SIPT	
273797008	SCT - Sentence comprehension test	
273798003	Serial sevens test	
273799006	Severity of alcohol dependence questionnaire	
273800005	SODQ - Severity of opiate dependence questionnaire	
273801009	Shaper index	
273802002	Short alcohol dependence data	
273803007	Short orientation - memory - concentration test	
273804001	Short orientation-memory-concentration test - alternative version	
273805000	Short-term memory test	
273806004	Shulman test of pragmatic skills	
273807008	Sickness impact profile	
273809006	Silvers cerebral function test	
273811002	Simplified acute physiology score	
273812009	Simplified acute physiology scale II	
273813004	SCQ - Situational confidence questionnaire	
273814005	Situations for eating scale	
273815006	Smith cognitive questionnaire	
273816007	Social adjustment scale	
273817003	SAS II - Social adjustment scale II	
273818008	Social adjustment scale self - report	
273819000	Social behavior assessment scale	
