Code	Display	Definition
6602005	Aminoacridine	
6612003	Chloramphenicol sodium succinate	
6710000	Nitric oxide	
6717002	Nifuroxime	
6790004	Aminopterin	
6809003	Phomopsin	
6826009	Sterol hormone	
6837005	Dextropropoxyphene napsylate	
6865007	Theophylline calcium salicylate	
6873003	Cefapirin sodium	
6881002	Magnesium fumes	
6910009	Sodium fluoride	
6927001	^121^Tin	
6952004	^121m^Tin	
6992002	Triflupromazine hydrochloride	
7034005	Diclofenac	
7084003	Fibrinogen Buenos Aires II	
7156005	Phosphorus isotope	
7179006	Prekallikrein	
7302008	Ambuphylline	
7318002	Bacteriochlorophyll	
7328006	Red petrolatum	
7348004	Factor II	
7451005	Tobramycin ophthalmic agent	
7509000	Mannitol hexanitrate	
7515000	Hepatotoxic mycotoxin	
7549008	Fibrinogen Bethesda I	
7608003	Triethylene glycol	
7737009	Chlortetracycline hydrochloride	
7770004	^89^Strontium	
7774008	Neo-b-vitamin A>1<	
7816005	Antazoline hydrochloride	
7834009	Acetyl digitoxin	
7904003	Deanol	
7975001	Amiphenazole	
8030004	PEG - Polyethylene glycol	
8143001	Diosmin	
8202008	^43^Potassium	
8203003	Human menopausal gonadotropin	
8222007	Coagulation factor II Padua variant	
8252004	Chlorothiazide sodium	
8397006	Nicotine resin complex	
8450009	Lemon grass oil	
8534003	^110^Tin	
8631001	Potassium chloride	
8689007	Kanamycin sulfate	
8701002	Sulfachlorpyridazine	
8767001	Santonin	
8886003	Flecainide acetate	
8919000	Biotin	
8987006	Cycle-phase specific agent	
9174005	Fibrinogen Poitiers	
9234005	Chlorobutanol	
9271007	Fibrinogen Pontoise	
9396007	^60^Iron	
9457002	Fibrinogen Almeria	
9471005	Polypropylene glycol	
9530002	Amine hormone	
9532005	Coagulation factor XIIIa	
9539001	Chlorprothixene lactate	
9643009	Chlorphentermine	
9663002	Pecazine	
9676008	Fibrinogen New York III	
9680003	Central depressant	
9721008	Phencyclidine	
9765000	Lithium salt	
9797000	Phosphorus trichloride	
9817005	Mycoplasma pulmonis antibody test kit	
9910008	Oxymetazoline hydrochloride	
9974009	Angiotensin	
9992001	Molybdenum radioisotope	
10016008	Bithionol	
10020007	Biperiden hydrochloride	
10109009	Fibrinogen London III	
10133003	Cyclizine lactate	
10174003	Procarbazine hydrochloride	
10192006	Prostaglandin F>2<	
10202007	Prostaglandin E3	
10240005	Lethanes	
10270000	Erythromycin estolate	
10282009	Betahistidine	
10324005	Demeclocycline hydrochloride	
10329000	Zinc insulin	
10333007	Clobenoside	
10342000	Heparin cofactor II	
10354000	Somantin	
10377000	Sodium nitrite	
10424009	Maprotiline hydrochloride	
10466005	Phosphide compound	
10471003	Fibrinogen Vienna	
10500003	Xanthinol	
10534002	TRH - Thyrotrophin releasing hormone	
10595003	Pseudoephedrine sulfate	
10644005	Black phosphorus	
10660009	Luteoskyrin	
10682002	Fibrinogen Grand Rapids	
10730008	Azlocillin sodium	
10750007	Neurotoxic mycotoxin	
10751006	Netilmicin sulfate	
10767000	Calcium phosphate dibasic	
10782005	PG - Pentagastrin	
10790005	^53^Manganese	
10843002	Anterior pituitary hormone	
10955007	Anti-factor X	
11036001	Alum	
11038000	Dipentene (limonene)	
11115001	Thromboxane A2	
11121002	^135^Iodine	
11137008	Chymotrypsin	
11170003	Vanillin	
11202003	Manganese salt	
11331001	^56^Cobalt	
11345007	Tribromsalan	
11420005	Rhubarb agent	
11473005	Trichlormethiazide	
11496005	Mercuric chloride	
11504003	Edrophonium chloride	
11633008	Flurbiprofen sodium	
11644000	Piperacillin sodium	
11652002	VIP - Vasoactive intestinal polypeptide	
11714005	Strong silver protein	
11943009	Hydroxydione	
11984007	1, Hydroxy cholecalciferol	
11986009	Penicillin G potassium	
12009000	Coagulation factor IX Chapel Hill variant	
12034000	Coagulation factor II Salatka variant	
12177002	Pseudoephedrine hydrochloride	
12208001	Syrosingopine	
12218006	Diltiazem hydrochloride	
12290003	Emetine hydrochloride	
12315006	Halazone	
12391001	Dextran 70	
12525000	Tybamate	
12568004	Belladonnine	
12578001	Erythromycin ethylsuccinate	
12597001	Sn - Tin	
12689001	Magnesium radioisotope	
12716009	Aluminum carbonate	
12801003	Iodamide meglumine	
12821002	Clemizole	
12870003	Coagulation factor IX Durham variant	
12930006	Calcium phosphate dibasic dihydrate	
12970004	Inositol hexanitrate	
13030002	Piperocaine	
13150000	Animal fat	
13188003	Tobramycin sulfate	
13235001	Vitamin B2	
13342004	Diethyl 2-chlorovinyl phosphate	
13502005	Hydroxychloroquine sulfate	
13585009	Cefotetan	
13668001	Propylene glycol	
13708006	Rectified pine tar oil	
13787003	Protein secretory trypsin inhibitor	
13789000	Coal tar creosote	
14013006	Guanadrel sulfate	
14071002	^90^Strontium	
14146003	Potassium isotope	
14172007	Intrinsic factor concentrate agent	
14193005	Sulfobromophthalein	
14285000	Coagulation factor XI variant type III	
14312008	Vitamin L>2<	
14321009	Difolatan	
14340003	Verapamil hydrochloride	
14349002	Fibrinogen Seattle II	
14399003	Iodine radioisotope	
14409006	Neocinchophen	
14438009	Carbenicillin disodium	
14443002	Aminoglycoside -class of antibiotic-	
14461006	Aluminum phosphate	
14507006	Arsthinol	
14638000	Thiobarbiturate	
14645000	Zinc phenolsulfonate	
14715007	Dextran 75	
14743003	Cinchonine	
14767006	A-1AT - Alpha-1-antitrypsin	
14796007	Amphechloral	
14819006	Aspidium	
14903000	Antimony sodium thioglycolate	
14905007	Promethazine hydrochloride	
15009009	Meprylcaine	
15017001	Beeswax	
15098005	Alseroxylon	
15129007	Zinc propionate	
15322006	Benzoquinonium	
15331006	Glycine - amino acid	
15352003	Cyproheptadine hydrochloride	
15505005	Preprodynorphin	
15571002	Mezlocillin sodium	
15660006	Bleomycin sulfate	
15698006	Lysergic acid diethylamide	
15730005	Porphyrin	
15785009	Phenazopyridine	
15810003	Tuaminoheptane	
15895007	Fibrinogen London I	
15901005	Fibrinogen Paris III	
16106007	Sulfametoxydiazine	
16125005	Styramate	
16130009	Deoxyribonuclease IV (Phage T>4<-induced)	
16214005	Deslanoside	
16257000	Dopamine hydrochloride	
16276003	Coagulation factor IX Eagle Rock variant	
16318005	Dibenzothiepin	
16355005	Tetracycline hydrochloride	
16359004	Phthalylsulfathiazole	
16392005	Hexylcaine	
16395007	Pituitary gonadotropin	
16462002	Alpha neoendorphin	
16477005	Diagnostic vaccine	
16492006	Cloxacillin sodium	
16613008	Prostaglandin D2	
16624005	Bromide salt	
16628008	GRF - Growth hormone releasing factor	
16670003	Fibrinopeptide B-beta 1-42	
16683002	Progesterone	
16717002	4-Pregnen-21-ol-3,11,20-trione	
16744007	Lactobacillus acidophilus agent	
16745008	Xenon isotope	
16748005	Zolamine	
16808006	Trichloroethylene	
16826009	Pentamidine isethionate	
16915004	Streptozocin	
16923002	Lupus anticoagulant	
16946000	Triacetin	
17008002	Levallorphan	
17062003	Nafoxidine hydrochloride	
17072000	Cathepsin D	
17117004	Androsterone	
17147002	CA - Cholic acid	
17212003	Bismuth subcarbonate	
17240008	Oil in water agent	
17243005	Uramustine	
17244004	Apraclonidine hydrochloride	
17356001	Pralidoxime chloride	
17614005	Fibrinogen Buenos Aires I	
17731005	Coagulation factor IX London variant	
17777001	Blastomycin	
17798001	Coagulation factor II Cardeza variant	
17836006	Aromatic ammonia spirit	
17916009	Propylene glycol dinitrate	
17932007	Fibrinogen Vicenza	
17942009	Fibrinogen Houston	
17990002	Melarsoprol	
17991003	Fibrinogen Adelaide	
18017000	Phenylglycidyl ether	
18039003	Alkyl mercuric phosphate	
18143001	Fibrinogen Quebec II	
18220004	Thyroid hormone	
18288009	vWF- von Willebrand factor	
18321003	Thiethylperazine maleate	
18394004	Collagenase agent	
18414002	VITD - Cholecalciferol	
18449009	Lincomycin hydrochloride	
18462008	Methdilazine	
18535002	Hypothalamic releasing factor	
18550006	Thioridazine hydrochloride	
18600008	Glucurolactone	
18616005	Lithium hydride	
18712002	Phenacemide	
18815007	Diethylphthalate	
18832006	Butylphenamide	
18852007	Fibrinogen New York IV	
18959002	Dibenzazepine derivative	
18970009	Prolactin releasing factor	
19012003	Fibrinogen Tokyo I	
19041007	Tolazoline hydrochloride	
19046002	Fibrinogen Pamplona	
19114000	Mafenide acetate	
19126005	Merbromin	
19163001	Prohormone	
19205004	Secretin	
19421007	Chloroprocaine hydrochloride	
19427006	^59^Nickel	
19462001	Carbon dioxide absorbent	
19499001	Carbinoxamine maleate	
19510001	Diphenhydramine hydrochloride	
19524002	Penthienate	
19595005	Phenolphthalein	
19622008	^48^Chromium	
19839007	Sorbitol	
19893005	Potassium dichromate	
19918001	Dihydroergocornine	
19967004	Viomycin	
19978007	Hexafluorenium	
20056006	Dibromosalicylaldehyde	
20170008	Lung surfactant	
20217007	Trimethaphan camsylate	
20229003	Pyrrobutamine	
20231007	Aminosalicylate sodium	
20238001	Chlorinated lime	
20327004	Sodium caprylate	
20340009	Methysergide maleate	
20368008	Diphacinone	
20378006	Methyldimethoxyamphetamine	
20379003	Neomycin C	
20413008	Levopropoxyphene	
20450009	Ciprofloxacin hydrochloride	
20468007	Isopropamide	
20495002	Fibrinogen Haifa	
20686000	Fibrinogen Christchurg II	
20752000	Prothrombin antibody	
20771003	Congenital dysfibrinogen	
20844009	Oxyprocaine	
20847002	Streptokinase agent	
20887007	Tretamine	
21028006	Fibrinogen Bergamo I	
21066009	Buprenorphine hydrochloride	
21075006	^61^Cobalt	
21094001	Coal tar ointment	
21168008	Acetosulfone	
21175009	Methanthelinium bromide	
21235009	Piperoxan	
21246007	Fibrinogen Detroit	
21289006	Platelet factor 4	
21303006	Methoxamine hydrochloride	
21373005	Soap enema	
21394008	Adiphenine	
21518006	Naloxone hydrochloride	
21556007	4-Methylaminophenol sulfate	
21559000	^69m^Zinc	
21566004	Methyldopate hydrochloride	
21568003	Adrenal cortical hormone	
21572004	I123 - Iodine 123	
21611007	Boric acid	
21614004	Phenelzine sulfate	
21706000	Tetrahydrofolic acid	
21891005	Digestive enzyme	
21903000	Bismuth violet	
21919007	Opium	
22038003	Se - Selenium	
22086005	Sodium antimonyl gluconate	
22165008	Metamizole sodium	
22236007	Acetarsol	
22242006	Glutardialdehyde	
22250002	Fibrinogen Birmingham	
22362000	Calcium hydrogen phosphate anhydrous	
22424004	Ochratoxin	
22453003	Cathepsin G	
22496008	Fibrinogen Cleveland I	
22606007	Vitamin K>2<	
22635004	Factor V antibody	
22654004	Propantheline bromide	
22769006	Penthienate bromide	
22779008	Coagulation factor II Habana variant	
22790003	Physostigmine sulfate	
22792006	Tripelennamine citrate	
22827004	Prochlorperazine maleate	
22840009	Tetraethyl pyrophosphate	
22882008	Coagulation factor II Molise variant	
22941009	Cortodoxone	
22976006	Aluminum acetate	
23053002	Iophenoic acid	
23068001	Caffeine citrate	
23077008	Barbituric acid	
23176001	Bacampicillin hydrochloride	
23295004	Coagulation factor I	
23375008	Polymyxin E sulfate	
23433006	Calciferol	
23459009	Selenium radioisotope	
23564005	Dyclonine	
23692005	Tribasic calcium phosphate	
23701001	Triclocarban	
23814005	Guanethidine monosulfate	
23816007	THF - Tetrahydrocortisol	
23861006	Phenolsulfonphthalein	
23862004	Fibrinogen Bethesda III	
23866001	Fluoroacetic acid	
23883005	Methadone hydrochloride	
23959001	TG - Thyroglobulin	
23969007	Tryparsamide	
24022008	Bupivacaine hydrochloride	
24202000	Ranitidine hydrochloride	
24237002	Prostaglandin F>1<	
24261009	Trimethobenzamide hydrochloride	
24336008	Aminophylline anhydrous	
24357000	CSF-1	
24434007	Sodium tartrate	
24435008	Fibrinogen Versailles	
24556008	n-Butylglycidylether	
24570008	Purgative	
24583009	Terbutaline sulfate	
24650007	Dihydro-alpha-ergocryptine	
24686008	Acaricide	
24721007	Chlorothymol	
24751001	Oxymorphone	
24809001	Spectinomycin hydrochloride	
24823004	Pipobroman	
24838003	Undecylenic acid and zinc undecylenate	
24869004	Lampit	
25002001	Perazine	
25013003	Pyrantel pamoate	
25027008	Glycoprotein hormone	
25128000	^72^Zinc	
25141001	Tubocurarine chloride	
25183006	Manganese chloride	
25204006	Aluminum soluble salt	
25205007	Fluorine radioisotope	
25213008	Bicyclic antidepressant	
25217009	Pituitary follicle stimulating hormone	
25254000	Procainamide hydrochloride	
25305005	Long-acting insulin	
25307002	Petrolatum	
25401000	Barbiturate analog	
25500001	^40^Potassium	
25525005	Protein C	
25538002	Tiotixene hydrochloride	
25571003	Clodantoin	
25607008	DDimer	
25620006	Bitter orange oil	
25710007	^113^Tin	
25747007	^135m^Xenon	
25796002	Aluminum aspirin	
25886000	Fibrinogen Bergamo III	
25911004	Prostaglandin H2	
26120001	Desipramine hydrochloride	
26191006	Bromazine hydrochloride	
26277008	Dynorphin	
26288002	Mitotane	
26327007	Red phosphorus	
26346008	Ethambutol hydrochloride	
26351002	Prostaglandin	
26371006	Chlorophacinone	
26379008	Quinisocaine	
26437003	Oil of mustard	
26469007	Prepro-opiomelanocortin	
26518005	Coagulation factor XIa	
26656004	Aromatic castor oil	
26817007	Methylated naphthalene	
26945002	Phendimetrazine tartrate	
26992003	Chlorisondamine	
27054007	^57^Cobalt	
27079005	Meclocycline sulfosalicylate	
27081007	^127^Xenon	
27082000	Sulfapyridine	
27122000	^56^Nickel	
27184001	17-alpha-Hydroxypregnenolone	
27192005	Aminosalicylic acid	
27244000	Lithium isotope	
27248002	Coagulation factor X R.E.D. variant	
27345002	Hemin	
27361000	Barium salt	
27499006	Oxyphencyclimine	
27586005	Undecoylium chloride iodine	
27594003	Ferric pyrophosphate	
27656005	Gitalin amorphous	
27730007	Merodicein	
27736001	Bacitracin A	
27766008	Prothipendyl	
27822002	Phenylpropylmethylamine	
27928002	Flurazepam hydrochloride	
27931001	Dipeptidyl peptidase I	
27989007	Coagulation factor II Segovia variant	
28021008	Ethyl acrylate	
28029005	Metescufylline	
28069006	Refrigerant anesthetic	
28121005	Iofendylate	
28223003	Cycloguanil	
28268006	Pregnanediol	
28344001	Mephenytoin	
28421003	Sorbate	
28464005	Dioxyline	
28521000	Coagulation factor II Denver variant	
28580002	Diprenorphine	
28588009	Cefaloridine	
28662003	Hydralazine hydrochloride	
28702005	Ambutonium	
28825003	Sterigmatocystin	
28829009	Coal tar naphtha	
28927005	Diphenylheptane derivative	
28942008	Coconut oil	
28983006	6-Ketoprostaglandin F1	
28999000	Fusarin	
29011006	Manganese trioxide	
29184007	Diphemanil metilsulfate	
29190006	Fentanyl citrate	
29301006	Isoprenaline hydrochloride	
29327006	Chloramphenicol palmitate	
29406002	alpha-Amylase agent	
29522004	Toluidine blue stain	
29527005	Benzatropine mesylate	
29531004	Nickel radioisotope	
29584000	Diagnostic antigen	
29588002	Brompheniramine maleate	
29666006	Nortriptyline hydrochloride [enuresis - no agents here]	
29671004	Lithium bromide	
29725000	Heparin calcium	
29765001	Fumagillin	
29783009	Chromocarb	
29876006	^129m^Xenon	
30034004	Dimethoxanate	
30053009	Brefeldin	
30094001	Riboflavin dinucleotide	
30145004	Activin hormone	
30178006	Vitamin D	
30179003	Carbonyl fluoride	
30203009	Paromomycin sulfate	
30205002	Thymic T lymphocyte factor	
30236005	Tilorone	
30324001	^132^Iodine	
30325000	Chlorfenvinphos	
30326004	Atrial natriuretic hormone	
30329006	Triflupromazine	
30333004	Mercaptomerin sodium	
30424002	Proparacaine hydrochloride	
30589007	Dibutyl phosphate	
30658004	Turacoporphyrin	
30676006	Metharbital	
30745005	Loxapine succinate	
30804005	Factor VII	
30820000	Phosphorus	
30827002	Azapetine	
30848000	Fibrinogen Oslo III	
30863002	Desiccated whole bile	
30990007	Abnormal fibrinogen	
31011004	4-hydroxycoumarin	
31055005	GIH - Gastrointestinal hormone	
31147000	Metoclopramide hydrochloride	
31178001	Bethanechol chloride	
31422009	Ox bile extract	
31522006	Mild silver protein	
31617001	Hydrophilic petrolatum	
31622001	^127m^Xenon	
31662002	Orange flower oil	
31706007	Ketamine hydrochloride	
31707003	Zinc bacitracin	
31731008	Magnesium phosphate	
31780003	Preproenkephalin	
31787000	Coagulation factor IX Alabama variant	
31799007	Mephentermine sulfate	
31801005	Benzonatate	
31815007	Oxybutynin hydrochloride	
31818009	Deoxyribonuclease (pyrimidine dimer)	
31827005	Ristocetin	
31895006	Gonadotrophin	
31936008	Sodium isotope	
31990000	Fibrinogen Cleveland II	
32050003	Pine oil	
32083005	Oxanamide	
32120008	Camphorated oil	
32133002	Microarazide nitrate	
32154009	Inulin	
32157002	Cathepsin B	
32281001	Fibrinogen Oslo IV	
32370002	Diprophylline	
32436002	Phentolamine mesilate	
32437006	Triphenyl phosphate	
32498003	Cortisone	
32505007	Phosphorus 32	
32519007	Charcoal medicinal vegetable	
32707001	Deoxyribonuclease I	
32714004	Magnesium dust	
32757009	Dibenzepin	
32789000	Ferritin	
32800009	Ethionamide	
32824001	Ergot alkaloid	
32836007	Sodium acetrizoate	
32852005	MSH - Beta melanocyte stimulating hormone	
32898006	Fibrinogen San Francisco	
32901007	Prostaglandin A2	
33280006	Medicinal zinc peroxide	
33307008	Sodium meralein	
33396006	Ni - Nickel	
33435008	Capillary active agent	
33440000	Ceftriaxone sodium	
33447002	Bephenium hydroxynaphthoate	
33535006	Renal hormone	
33619005	Plasminogen activator	
33635003	5-Hydroxytryptamine	
33642003	Fibrinogen Sydney I	
33667000	Mercumatilin	
33752008	Motilin	
33837008	Aluminum glycinate	
33922005	Vitamin L	
33963004	Angiotensin 3	
34007009	Cholelitholytic agent	
34070005	Fibrinogen Nagoya	
34074001	Borate salt	
34086003	Heparin cofactor I	
34113002	Acrisorcin	
34120009	Fibrinogen Amsterdam	
34198005	Folescutol	
34211007	^83^Strontium	
34239008	Castor oil	
34274009	Iodine pentafluoride	
34332002	Nitrophenol	
34425005	Amolanone	
34471003	^121^Iodine	
34654009	Iodine solution	
34657002	Isopropamide iodide	
34658007	Met-enkephalin	
34737006	C1-esterase inhibitor	
34915005	Pyridostigmine bromide	
34919004	Potassium tartrate	
34953000	Colocynth	
34983009	Epicillin	
35060001	Testicular hormone	
35135004	Aglycone	
35150008	Glucocorticoid hormone	
35236008	Thenyldiamine	
35257000	Entsulfon	
35281007	Acetophenazine	
35318005	Esmolol hydrochloride	
35321007	Fludeoxyglucose F 18	
35343004	Cefonicid sodium	
35431001	Adenosine	
35466004	Relaxin	
35473009	Fibrinogen St. Louis	
35605007	Wool fat	
35733004	Fat soluble vitamin	
35748005	Wine	
35765001	Sincalide	
35864006	Parathiazine	
35883004	F - Fluorine	
35903003	Potassium bromide	
35946000	Pentolinium	
35954003	Coagulation factor II variant	
35966009	Ouabain	
35976007	PPP - Human pancreatic polypeptide	
36020009	Factor IX antibody	
36021008	Cefadroxil monohydrate	
36022001	Fibrinogen Freiberg	
36136008	Penitrem-A	
36167005	Fibrinogen Torino	
36173006	Tetraiodothyroacetic acid	
36176003	Thrombin	
36235004	Pine needle oil	
36378007	Lithium compound	
36380001	Oxyphencyclimine hydrochloride	
36516003	Mepyramine maleate	
36541005	Mercuric iodide	
36651003	Bismuth salt	
36661005	Tyrothricin	
36712003	Factor XII antibody	
36872003	Tridihexethyl	
36887008	Mineralocorticoid hormone	
36953002	Fibrinogen Nancy	
37006008	Cyclothiazide	
37013008	Dipivefrine hydrochloride	
37077000	^122^Xenon	
37078005	Nitromersol	
37123002	Copper dust	
37225000	^52^Manganese	
37237003	VITE - Tocopherol	
37262003	Phenyl p-aminosalicylate	
37276002	Polypeptide hormone	
37352007	Fungus antigenic agent	
37365003	Fibrinogen Rouen	
37411004	Tissue plasminogen activator	
37433002	Polycarbophil	
37451001	Opium tincture	
37527009	Sufentanil citrate	
37648000	Clindamycin phosphate	
37656002	Thiamazole	
37691005	Hetacillin	
37716005	White ointment	
37751002	Beta 2 blocking agent	
37756007	GIP - Gastric inhibitory polypeptide	
37758008	Drug-induced coagulation inhibitor	
37765000	Amfepramone hydrochloride	
37951005	Fibrinogen Paris I	
37957009	Pentoxyverine	
37978007	Nitrofurantoin sodium	
37986007	Tremorgen	
37994000	Fibrinogen Hanover	
38044001	Paromomycin	
38122009	Anisindione	
38218009	Hyaluronic acid	
38245005	Thymic hormone	
38344006	Sodium iodomethamate	
38399002	^135^Xenon	
38408002	Paregoric	
38543004	Lissamine green B stain	
38595007	Trimethyl phosphite	
38622005	Aluminum oxide ore	
38623000	^69^Zinc	
38648002	Mephentermine	
38686006	Colistimethate sodium	
38714005	IGF 2 - Insulin-like growth factor 2	
38794009	Molybdenum isotope	
38909000	Glutamic acid hydrochloride	
38914001	Thymol iodide	
38937007	Water in oil agent	
39012008	Thiram	
39044007	Aluminum alkyl	
39123009	Cefaloglycin	
39152007	Erythromycin stearate	
39263003	Amisometradine	
39292004	Iodine trichloride	
39294003	Iron carbohydrate complex	
39428005	Deuteroporphyrin	
39514001	Decamethonium	
39546001	Manganese isotope	
39552000	Scabicide	
39808001	Cinchocaine hydrochloride	
39815009	Clorazepate	
39933002	Pancreatic hormone	
39962001	Coagulation factor II Barcelona variant	
39972003	Na - Sodium	
39973008	C peptide	
39979007	T2 toxin	
40036000	Sulfadimidine	
40115000	Aluminum hydroxychloride	
40342009	Thiamylal sodium	
40404004	Papaverine hydrochloride	
40438007	Antimony sodium tartrate	
40534007	Aflatrem	
40545005	Amphotericin A	
40601003	Chlordiazepoxide hydrochloride	
40699008	Barium fluorosilicate	
40710000	Diodone	
40789008	ACTH - Adrenocorticotrophic hormone	
40924008	Water soluble vitamin	
40937006	^124^Iodine	
40940006	Beta human chorionic gonadotrophin	
41062004	Methoxsalen	
41067005	Oxiconazole nitrate	
41091001	Mebutamate	
41143004	Ursodesoxycholic acid	
41153003	Amyl nitrate	
41199001	Melatonin	
41261002	Quinethazone	
41332001	Oleandomycin	
41395001	Tamoxifen citrate	
41410009	IF - Intrinsic factor	
41433005	Aluminum compound	
41464007	^90^Molybdenum	
41485007	Leuc-enkephalin	
41492002	Satratoxins	
41503000	Zinc compound	
41509001	Potassium warfarin	
41573001	Linseed oil	
41592004	^82^Strontium	
41598000	Estrogen	
41722006	Cefotaxime sodium	
41793006	Calcium cyanamide	
41834005	Olive oil	
41903005	Hexapradol	
41945007	Alkylpiperidine derivative of phenothiazine	
41989007	Lolitrem	
42033003	Karaya gum	
42056007	Placental hormone	
42145009	Fibrinogen Copenhagen	
42146005	I - Iodide	
42159002	Mushroom toxin	
42163009	Methylphenidate hydrochloride	
42180008	Vitamin D>2<, phosphate ester	
42193003	Stannous fluoride	
42212002	Sodium pentachlorophenate	
42230009	Bentonite	
42319009	Lipotropin	
42382009	4-Ipomeanol	
42464005	1,4-Benzenediamine	
42520004	Bulrush millet ergot alkaloid	
42549007	A-2M - Alpha-2 macroglobulin	
42605004	Aldosterone	
42671007	Rye ergot alkaloid	
42692007	Naproxen sodium	
42710006	Coagulation factor XI variant type II	
42730005	Periodate salt	
42761001	1, 2-Benzenediol	
42841002	Zinc oxide	
42877009	Anhydrous borate	
43004008	Glucagon-like peptide 1	
43032004	Anabasine	
43048003	Amfomycin	
43136004	Sr - Strontium	
43171004	Ovarian hormone	
43239002	^75^Selenium	
43289005	Dihydrofolate	
43332008	Coagulation factor IX Lake Elsinor variant	
43356007	Betaine	
43440003	Melanocyte stimulating hormone releasing factor	
43462003	Para-aminohippuric acid	
43538006	Non radiopaque medium	
43541002	Pentapiperide	
43585000	Sulfonamide diuretic	
43592005	Cactinomycin	
43597004	Chymodenin	
43613009	Phosphorous pentachloride	
43621003	Coagulation factor IX Oxford 2 variant	
43688007	Testosterone	
43698001	Hydroxystilbamidine isethionate	
43706004	VITC - Ascorbic acid	
43784004	Thymic lymphopoietin suppressing factor	
43835003	Zinc gelatin	
43848004	Ancrod	
43880002	Chloroacetamide	
43897008	^56^Manganese	
43909000	Thiamine triphosphate	
43989002	3,4-Methylenedioxybenzyl methyl ketone	
