Code	Display	Definition
258120007	Vapor pressure depression	
258121006	Ungated equilibrium	
258122004	Whole cell long chain fatty acid methyl ester analysis	
258123009	Electrocardiogram gated technique	
258124003	Gated equilibrium	
258125002	Freezing point depression	
258126001	Phase contrast microscopy technique	
258128000	Sj̦gren hand technique	
258129008	Snellen technique	
258131004	Sucrose density gradient separation	
258133001	Plate assay technique	
258144009	Position change	
258150004	Transmission	
258159003	Slime production typing	
258164004	Seldinger technique	
258169009	Remodeled pouch method	
258171009	Blind technique	
258173007	Direct vision technique	
258178003	Blood aspiration technique	
258179006	Blood flashback technique	
258180009	Pressure waveform analysis	
258181008	Electrocardiogram analysis	
258182001	Cold light transillumination	
258183006	Gas injection and auscultation	
260223001	Maximum intercuspation technique	
260227000	Solid phase immune technique	
260231006	Van Slyke technique	
260710009	Obturation technique	
260931002	Post-processing	
260982004	Anticurvature technique	
261006005	Digital X-ray	
261009003	Dual cure method	
261018001	Mechanical	
261032004	Turnover	
261033009	Ultrasonic endodontic technique	
261039008	Valsalva maneuver	
261069001	Double contrast technique	
261070000	Double flare technique	
261190007	Dautrey method	
261192004	Balanced force technique	
261194003	Cine study	
261196001	Direct application technique	
261208004	Intermittent administration	
261209007	Nipple sharing technique	
261212005	Percutaneous with automated instrumentation	
261213000	Percutaneous with endoscopic instrumentation	
261214006	Percutaneous with laser instrumentation	
261215007	Percutaneous with manual instrumentation	
261216008	Radionuclide plethysmography	
261271009	Thermal plastic technique	
261272002	Thermal solid technique	
261338007	Adhesive with supplementary suture technique	
261373009	Implant technique	
261504003	Close rectal dissection technique	
261510003	Conventional angiography	
261548008	Periarticular osteotomy	
261561008	Shelf technique	
261567007	Thermal injection technique	
261573008	Thyrotrophin releasing hormone stimulation	
261671000	Air contrast technique	
261699009	Before the filter	
261700005	Benchekroun technique	
261708003	Biochemical bond component fixation	
261710001	Bisecting angle technique	
261714005	Bone ingrowth system	
261732005	Corticotrophin releasing hormone stimulation	
261754007	Continuous infusion	
261787006	Explant technique	
261790000	Extra-high resolution technique	
261793003	Flow-directed technique	
261856001	Isaacs technique	
261909000	Light cure method	
261940007	Mechanical grab method	
261943009	Mitrofanoff technique	
261947005	Modified double flare technique	
261958001	Multiplanar reconstruction	
261981004	Neutral zone	
262041006	Paralleling technique	
262048000	Patient cycled method	
262062007	Power output	
262063002	Powered method	
262064008	Powered flexible method	
262065009	Powered rigid method	
262069003	Pressure controlled method	
262092003	Reciprocal mechanical technique	
262095001	Remaining connected	
262110008	Rotary mechanical endodontic technique	
262136001	Self-cure method	
262148003	Single contrast technique	
262162005	Sonic endodontic technique	
262174009	Standardized technique	
262180001	Stepback technique	
262181002	Stepdown technique	
262201007	Thallium uptake method	
262207006	Time cycled method	
262265000	Volume controlled method	
262278000	Warming intravenous fluid technique	
262293001	Wire guided technique	
262295008	With clearance measurement	
262296009	Cross-compression technique	
262300005	With glomerular filtration rate	
262305000	With separation	
262310001	With ureteric peristalsis analysis	
262313004	Without remount	
262320006	Xenon clearance method	
262323008	After the filter	
263664004	Altered cast technique	
263696007	Broth dilution	
263725008	Constant acceleration technique	
263746004	Electrosensitivity technique	
263781002	Impulse	
263809005	Microvascular	
263902000	Transcutaneous method	
264220008	Superior pedicle technique	
264268002	Agarose technique	
264269005	Amino acid signature pattern analysis	
264270006	Central pedicle technique	
264271005	Complement component 1q binding assay technique	
264272003	Conductivity technique	
264273008	Continuous withdrawal technique	
264275001	Fluorescence polarization immunoassay technique	
264276000	Half chessboard method	
264277009	Heel bounce	
264279007	Hydroxylamine method	
264280005	Inferior pedicle technique	
264281009	Dufourmental technique	
264282002	Maclure N test	
264283007	Multiple-breath technique	
264284001	Single-breath technique	
264355007	Ffooks technique	
264582003	Antibiogram typing	
264583008	Auxotyping	
264584002	Bacteriocin typing	
264590003	Hypothalamic stimulation	
264619009	100 hue technique	
264773007	Dienes typing	
264782001	AMBER	
264788002	Biotyping	
264826006	Children's N tests	
264828007	City University technique	
264859009	Maclure technique	
264863002	Morphotyping	
264896000	Nucleic acid analysis	
264903000	Pattern onset/offset stimulation technique	
264933007	Thomas tank engine test	
264934001	Toxin typing	
264935000	Transluminal prosthetic method	
264946002	White noise masking of opposite ear	
272389005	Analysis	
272390001	Dilution	
272391002	Measurement technique	
272392009	Assay technique	
272393004	Tests	
272395006	Typings	
276857005	Transthoracic impedance	
277337007	Surface palpation technique	
277581000	Suturing techniques	
277620007	Dental techniques	
277768009	Automated endodontic technique	
277769001	Hand technique	
277835006	Flap valve technique	
277853000	Submucosal tunnel technique	
277913002	Washing of swabs	
278283001	Percutaneous techniques	
278289002	Microscopy technique	
278300004	Pull-through technique	
278394000	Fluid replacement technique	
278395004	Imaging technique	
278440009	Copy denture technique	
281408006	Flow triggering	
281409003	Pressure triggering	
281410008	Differential lung ventilation	
281417006	One lung ventilation	
281418001	Left lung ventilation	
281419009	Right lung ventilation	
281420003	Bilateral lung ventilation	
284466007	Anger management technique	
284467003	Relaxation technique	
286811001	Pressure limited cycling method	
302554003	Contrast imaging technique	
304033004	Specific stimulation technique	
304364007	Fixation of prosthetic joint component	
304367000	Uncemented component fixation	
309796000	Loss of resistance technique	
309797009	Loss of resistance to air	
309798004	Loss of resistance to saline	
312245009	Angiography technique	
312246005	Digital subtraction angiography	
312348008	Image post-processing	
313115005	Flap transfer technique	
313116006	Advancement technique	
313201001	Simple suture technique	
313202008	Z-plasty technique	
313281003	Forward sliding	
362943005	Manual method	
371871002	Single beats - numeric estimation technique	
371912002	Best value	
371913007	Point source - numeric estimation technique	
371914001	Peak to peak - numeric estimation technique	
371916004	Representative - numeric estimation technique	
371921001	Averaged - numeric estimation technique	
373098007	Mean - numeric estimation technique	
373099004	Median - numeric estimation technique	
373100007	Mode - numeric estimation technique	
373115008	Routine - numeric estimation technique	
397801003	Single bolus	
397850009	Intravascular confirmation method	
397884008	Intermittent bolus	
397916001	Loss of resistance technique - other fluid	
398037009	Vessel location technique	
398129004	Loss of resistance technique - both saline and air	
398317000	Finder needle technique	
404655007	Autofluorescence	
414378002	Hanging drop technique	
414456005	Imaging guidance technique	
414611008	Line placement technique	
415037003	Paresthesia technique	
415741008	Transarterial technique	
416238005	Intubation technique	
416423007	Tracheal intubation technique	
417453009	Bronchial intubation technique	
418449005	Gently	
418694008	Rapidly	
419125005	Liberally	
419443000	Slowly	
419913006	Vigorously	
420004004	Swallowed whole	
424457002	Intrathecal confirmation technique	
445911007	Extracorporeal technique	
446402005	Hemodialysis technique	
446406008	Inhalation technique	
446947001	Electroosmosis technique	
447027002	Irrigation technique	
447056002	Occlusive dressing technique	
447120003	Injection technique	
447692002	Percutaneous gastrostomy (button) technique	
447693007	Peritoneal dialysis technique	
447826007	Infusion technique	
447963004	Intravenous push technique	
448076005	Iontophoresis technique	
449137004	Intravenous piggyback technique	
449225005	Hemodiafiltration technique	
702658000	Microbial culture	
702659008	Automated count	
702660003	Test strip	
702661004	Light microscopy	
702662006	High power field light microscopy	
702663001	Manual count	
702664007	Immunological method	
702665008	Cytology stain	
702666009	Cytology	
702667000	Clearance calculation formula	
702668005	Modification of diet in renal disease formula	
702669002	Direct assay	
702673004	Deoxyribonucleic acid probe	
702674005	Nucleic acid hybridization probe	
702675006	Probe with target amplification	
702872006	Detection limit equal to or less than 20 mg/L	
702873001	Calculation technique	
702940009	Filtration	
702941008	Paraffin embedding	
702942001	Concentration	
702943006	DNA extraction	
702944000	RNA extraction	
702945004	Estimated from glycated hemoglobin	
702946003	Coagulation technique	
702947007	Corrected for nucleated erythrocytes	
703436002	Detection limit equal to or less than 0.005 mIU/L	
703437006	Detection limit equal to or less than 0.01 ng/mL	
703438001	Detection limit equal to or less than 0.05 mIU/L	
703439009	Detection limit equal to or less than 1.0 ng/dL	
703440006	Detection limit equal to or less than 3.47 pmol/L	
703441005	Wright stain method	
703442003	Gradient strip susceptibility test	
703443008	Fungus stain method	
703444002	Fluorescent immunoassay	
703445001	Ion selective electrode measurement	
703446000	Immunoblot assay	
703447009	EIA technique	
703448004	Latex agglutination test	
703449007	Radioimmunoassay	
703450007	Electrophoresis	
703451006	Low power field light microscopy	
703452004	Electrical impedance technique	
703454003	Centrifugation technique	
703455002	Rapid Plasma Reagin technique	
703456001	Venereal Disease Research Laboratory technique	
703457005	Wet preparation technique	
703458000	Neutralization method	
703459008	Westergren technique	
703460003	Wintrobe technique	
703461004	Concentration of parasites method	
703462006	Cockcroft-Gault formula	
703463001	Calculated from oxygen partial pressure	
703488009	Coagulation 1:1 saline mixture technique	
703490005	Transcutaneous CO2 monitor	
703492002	Transcutaneous O2 monitor	
703497008	Calculated from signal to cutoff ratio	
703501003	Toxicology screening technique	
703505007	Clearance calculation relative to 1.73 square meters body surface area	
703506008	Clearance calculation relative to 1.73 square meters body surface area and adjusted for African race	
703507004	Clearance calculation relative to 1.73 square meters body surface area and adjusted for non-African race	
703689005	High sensitivity method for C-reactive protein	
703690001	Confirmatory technique	
703724007	High sensitivity method for estradiol	
703725008	Culture	
703750006	Aerobic culture	
703751005	Anaerobic culture	
703752003	Organism specific culture	
703753008	Detecting without classifying	
703754002	Detecting by light microscopy without classifying	
703856008	Organism staining technique	
703857004	Staining technique	
703858009	Numeric estimation technique	
703950001	High sensitivity method for bioavailable testosterone	
707682000	Adjusted measurement technique	
707683005	Adjusted for diabetes technique	
707684004	Adjusted for multiple gestations technique	
707685003	Adjusted for sex hormone binding globulin technique	
707687006	Adjusted for weight technique	
707688001	Adjusted to patients actual temperature technique	
707689009	Adjusted to pH 7.4 technique	
707690000	Corrected for albumin technique	
707691001	Corrected for background technique	
707692008	Corrected for glucose technique	
707693003	Corrected for total protein technique	
707694009	Saturation adjusted to 0.5 technique	
707695005	Standard base excess technique	
707696006	Standard base excess adjusted for oxygen saturation technique	
707698007	Ion selective membrane electrode output adjusted to pH 7.4	
707699004	Helium single breath output adjusted for hemoglobin	
707700003	Automated count output corrected for nucleated erythrocytes	
707701004	Calculated and adjusted for body weight	
707702006	Calculated output adjusted to standard	
708056006	Acid fast stain	
708058007	Flow cytometry	
708060009	Genotype determination	
708061008	Gram stain	
708062001	Immunodiffusion	
708063006	Immunoelectrophoresis	
708064000	Immunofixation	
708065004	Pulse oximetry	
708066003	Trichrome stain	
708067007	Wright-Giemsa stain	
708068002	Molecular genetics	
708069005	Chromogenic technique	
708070006	Solubility test	
708071005	Smearing technique	
708072003	Multiple allergen-bearing disc	
708073008	Minimum inhibitory concentration susceptibility test	
708074002	LISS	
708075001	KOH preparation	
708076000	Kleihauer-Betke technique	
708077009	Infrared spectroscopy	
708078004	India ink staining technique	
708097004	Immunohistochemistry	
708099001	Rapid immunoassay	
708104000	Agglutination technique	
708125000	Cold incubation, 24 hours	
708128003	Acid fast Kinyoun's cold carbolfuchsin stain	
708130001	Coombs test	
708131002	Anti human globulin test, direct	
708132009	Anti human globulin test, indirect	
708133004	Complement fixation	
708532004	Platelet aggregation technique	
718496006	Bacterial bacteriophage typing	
129265001	Patient evaluation - action	
129266000	Measurement - action	
129267009	Administrative action	
129268004	Observation - action	
129269007	Assisting - action	
129271007	Management - action	
129272000	Stimulation - action	
129273005	Admission - action	
129274004	Discharge - action	
129275003	Administrative transfer - action	
129276002	Referral - action	
129277006	Administrative disposition - action	
129278001	Audit - action	
129279009	Medicolegal action	
129280007	Medicolegal testimony - action	
129283009	Training - action	
129284003	Surgical action values	
129286001	Microsurgery - action	
129287005	Incision - action	
129288000	Exploratory incision - action	
129289008	Drainage - action	
129291000	Drilling - action	
129292007	Evacuation - action	
129293002	Dissection - action	
129294008	Discission - action	
129295009	Slitting - action	
129296005	Bisection - action	
129297001	Bifurcation - action	
129298006	Surgical division	
129299003	Release - action	
129300006	Puncture - action	
129301005	Scarification - action	
129303008	Removal - action	
129304002	Excision - action	
129305001	Wedge excision - action	
129306000	Surgical removal - action	
129307009	Expulsion - action	
129308004	Reexcision - action	
129309007	Amputation - action	
129310002	Transfixion - action	
129311003	Evisceration - action	
129312005	Enucleation - action	
129313000	Trephine - action	
129314006	BX - Biopsy	
129315007	Incision biopsy	
129316008	Aspiration - action	
129317004	Debridement - action	
129318009	Saucerization - action	
129319001	Curettage - action	
129321006	Trimming - action	
129322004	Shaving - action	
129323009	Scraping - action	
129324003	Filleting - action	
129325002	Introduction - action	
129326001	Injection	
129327005	Tattooing - action	
129328000	Inflation - action	
129330003	Infusion - action	
129331004	Perfusion - action	
129332006	Irrigation - action	
129333001	Insufflation - action	
129334007	Instillation - action	
129335008	Embolization - action	
129337000	Replantation	
129339002	Intubation - action	
129340000	Sounding - action	
129344009	Surgical recession - action	
129345005	Resection-recession - action	
129346006	Radial incision - action	
129347002	Transfer - action	
129348007	Z-plasty - action	
129349004	Lengthening procedure	
129350004	Shortening	
129351000	Augmentation	
129352007	Advancement	
129353002	Suspension and fixation - action	
129354008	Exteriorization - action	
129355009	Marsupialization - action	
129356005	Reinforcement - action	
129357001	Closure - action	
129358006	Layered closure - action	
129360008	Oversewing - action	
129366002	Closure by buckling - action	
129368001	Cerclage - action	
129369009	Ligation - action	
129371009	Fixation - action	
129372002	Cryopexy - action	
129373007	Plication - action	
129374001	Imbrication - action	
129376004	Creation	
129377008	Reconstruction - action	
129378003	Stabilization - action	
129379006	Fusion - action	
129380009	Anchoring - action	
129381008	Enlargement - action	
129382001	Destruction - action	
129383006	Avulsion - action	
129384000	Decortication - action	
129385004	Stripping - action	
129386003	Stripping and ligation - action	
129387007	Abrasion - action	
129388002	Salabrasion - action	
129389005	Grinding - action	
129390001	Coagulation - action	
129391002	Obliteration - action	
129392009	Cauterization - action	
129393004	Cryosurgery - action	
129394005	Thermocautery - action	
129395006	Fulguration - action	
129396007	Electrodesiccation - action	
129397003	Electrocoagulation - action	
129398008	Electrocautery	
129399000	Electrodestruction - action	
129400007	Crushing - action	
129401006	Fragmentation - action	
129402004	Emulsification - action	
129403009	Chemosurgery - action	
129404003	Chemical cautery	
129405002	Photocoagulation - action	
129406001	Transplantation - action	
129407005	Grafting	
129408000	Manipulative procedure	
129409008	Mobilization - action	
129410003	Remobilization - action	
129411004	Traction - action	
129412006	Manual reduction - action	
129413001	Elevation - action	
129414007	Instrumental elevation - action	
129415008	Extraction - action	
129416009	Surgical extraction - action	
129418005	Expression - action	
129419002	Dilatation - action	
129420008	Surgical stretching	
129421007	Dilation and stretching - action	
129423005	Bouginage	
129424004	Fitting - action	
129425003	Application actions	
129426002	Adjustment - action	
129427006	Reduction - action	
129430004	Consultation - action	
129431000	History taking - action	
129433002	Inspection	
129434008	Palpation - action	
129435009	Percussion - action	
129436005	Listening - action	
129437001	Optical transillumination - action	
129438006	Prescription - action	
129441002	Counseling - action	
129442009	Iontophoresis - action	
129443004	Electrolysis - action	
129444005	Surgical galvanism - action	
129445006	Administration - action	
129449000	Functional assessment - action	
183648002	Long-term assistance	
245854003	Proximal anastomosis	
245855002	Distal anastomosis	
255595002	Debulking - action	
256644001	Darning - action	
257729003	Ablation	
257730008	Chemical destruction	
257739009	Open adjustment	
257741005	Anastomosis	
257742003	Direct anastomosis - action	
257743008	Lecompte maneuver	
257744002	End-to-end anastomosis - action	
257745001	Double barrelled end-to-end anastomosis - action	
257746000	End-to-side anastomosis - action	
257747009	Roux-en-Y - action	
257748004	End-to-side anastomosis without tunnel	
257749007	End-to-side anastomosis with tunnel	
257750007	Side-to-side anastomosis	
257751006	"Wallace ""69"" side-to-end anastomosis - action"	
257759008	Fine needle aspiration biopsy - action	
257768005	Binding - action	
257777003	Chemical inactivation	
257778008	Chemodissolution	
257780002	Mass closure	
257781003	Interrupted mass closure	
257782005	Continuous mass closure	
257783000	Thermocoagulation	
257784006	Semm thermal coagulation	
257785007	Wolf thermal coagulation	
257786008	Cryotherapy - action	
257788009	Delamination	
257789001	Hydrodelamination	
257791009	Desiccation - action	
257802002	Anterior displacement	
257803007	Posterior displacement	
257804001	Lateral displacement	
257805000	Medial displacement	
257806004	Close rectal dissection	
257808003	Ultrasonic dissection	
257811002	External drainage	
257817003	Digital evacuation	
257821005	Manual expression	
257822003	Extracapsular extraction	
257824002	Intracapsular extraction	
257825001	Fenestration - action	
257846005	Ballistic fragmentation	
257850003	Mechanical fragmentation	
257855008	Electromagnetic pulse fragmentation	
257857000	Galvanism	
257859002	High intensity focused ultrasound	
257863009	Radioactive destruction	
257867005	Insertion - action	
257878002	Keeling - action	
257880008	Localization	
257884004	Immobilization - action	
257885003	Occlusion	
257886002	Operative ultrasound	
257889009	Padding	
257890000	Peeling - action	
257893003	Pressure	
257894009	One handed pressure	
257895005	Two handed pressure	
257897002	Realignment - action	
257903006	Surgical repair	
257905004	Keel repair	
257906003	Mayo repair	
257907007	Patching - action	
257911001	Repair of recurrence	
257912008	Rotation - action	
257913003	IR - Internal rotation	
257914009	External rotation	
257915005	Sampling	
257916006	Bilateral sampling	
257917002	Bilateral sequential sampling	
257918007	Bilateral simultaneous sampling	
257923007	Sampling without trap	
257926004	Unilateral sampling	
257928003	Segmentation	
257933004	Tamponade - action	
257935006	Tapering - action	
257937003	Soft tissue transfer	
257938008	Transfer of bone block	
257940003	Transposition - action	
258061005	Photic stimulation	
260222006	Single photon emission computed tomography - action	
261027000	Sequential anastomosis	
261191006	Open extraction - action	
261197005	Doppler color flow	
261198000	Doppler continuous wave	
261199008	Doppler pulsed	
261391004	Resurfacing - action	
261398005	Alloplastic grafting	
261498006	Bone-patellar tendon-bone reconstruction	
261499003	Braided prosthetic ligament reconstruction	
261518005	Cystodiathermy - action	
261519002	Diathermy excision	
261520008	Diathermy snare - action	
261526002	Electromagnetic fragmentation	
261545006	Loop diathermy excision	
261553003	REDY - Regeneration of dialysate	
261569005	Thermocompaction	
261576000	Ultrasound fragmentation - action	
262143007	Side-to-end anastomosis - action	
263720003	Compression	
264592006	Intravesical drug therapy	
264594007	Laser - action	
264730003	Lateral rotation - action	
264739002	Medial rotation - action	
264947006	Prescription of optical aid - action	
272381008	Microvascular anastomosis - action	
274392008	EUA - Examination under anesthetic	
276734006	Mechanical assistance	
277261002	Excision biopsy	
277607009	Digital removal	
277763000	Refashioning	
277851003	Conduit anastomosis	
277852005	Reservoir anastomosis	
278110001	Radiographic imaging - action	
278292003	Ultrasound imaging - action	
278312000	Reattachment - action	
278313005	Regeneration - action	
278420002	Sealing	
281609006	Cryoablation - action	
281613004	Decompression - action	
281615006	Exploration - action	
281698007	Cryocautery - action	
281767003	Manual dilatation	
281838007	Disarticulation - action	
281839004	Exenteration	
282015008	Shave biopsy - action	
282089006	Replacement - action	
282722008	Ultrasound destruction	
286553006	Plastic operation	
286637000	Block dissection	
286792001	Denervation	
287682008	Application of caustics	
288324002	Eversion - action	
288466002	Diathermy incision	
288468001	Disimpaction - action	
289928003	Surgical reduction	
289930001	Enzyme destruction	
289936007	Shave excision	
289938008	Microsurgical repair	
290001001	Recession - action	
297179000	Microsurgical anastomosis	
297183000	Revascularization	
298053008	Devascularization - action	
298116000	Application of substance	
299712004	Osteoclasis - action	
299713009	Osteotomy - action	
299893001	Interposition anastomosis - action	
302193003	Actions by modality	
302196006	Freeing - action	
302199004	Clinical examination - action	
302204005	Ultrasound - action	
302205006	Microwave - action	
303893007	Functional modification	
303894001	Structural modification	
303955003	Transfusion - action	
303996000	Terminalization	
303998004	Unused action values	
304054006	Structural support - action	
304904003	Manual evacuation	
312236008	Duplex ultrasound	
312250003	Magnetic resonance imaging - action	
312251004	Computed tomography imaging - action	
312254007	Plain film technique	
312275004	Fluoroscopic imaging - action	
312336005	Opening - action	
312337001	Thermography imaging - action	
312421008	Radionuclide imaging - action	
312883004	Desensitization - action	
313029009	Brachytherapy - action	
360017003	Clipping - action	
360018008	Stimulus dosing technique	
360020006	Extirpation - action	
360021005	Bypass - action	
360025001	Harvesting - action	
360027009	Interposition - action	
360028004	Surgical biopsy - action	
360029007	Nonsurgical biopsy - action	
360032005	Flap reconstruction - action	
360037004	Imaging method	
360038009	Gluing - action	
360051004	Surgical toilet - action	
360060007	Approximation - action	
360082000	Apposition - action	
360084004	Septation - action	
360087006	Indirect anastomosis - action	
360146007	Repositioning - action	
360147003	Attention - action	
360148008	Obstetric action	
360149000	Delivery - action	
360150000	Inlay replacement - action	
360152008	Monitoring - action	
360153003	Take impression - action	
360154009	Trial fit of device - action	
360160009	Checking - action	
360161008	Induction - action	
360163006	Infiltration - action	
360165004	Apheresis - action	
360166003	Filtration - action	
360220002	Mapping - action	
360222005	Massage - action	
360223000	Cine imaging - action	
360226008	Electrical discharge - action	
360231005	Video imaging - action	
360232003	Spectroscopy - action	
360239007	Termination - action	
360240009	Connection - action	
360270004	Therapy - action	
360272007	Discussion - action	
360273002	Provision - action	
360314001	Cutting - action	
360315000	Filing - action	
360323003	Restore - action	
360324009	Obturation - action	
360325005	Simple removal - action	
360393008	Disinsertion - action	
362939006	Dissolution - action	
363659002	Pacing - action	
363678002	Positron emission tomographic imaging - action	
367529003	Lending - action	
367558000	Contouring - action	
367559008	Preparation - action	
367560003	Buckling - action	
367642006	Inversion - action	
367740008	Suspension - action	
369242005	Hyfrecation - action	
386746003	Maintenance - action	
399009009	B mode ultrasound	
399015009	Tomographic imaging, plain radiologic - action	
399035005	Tomographic imaging - action	
399064001	2D mode ultrasound	
399155008	M-mode ultrasound	
410460000	Illumination	
410461001	Dual diffuse direct illumination	
410462008	Fine slit beam direct illumination	
410463003	Broad tangential direct illumination	
410464009	Indirect sclerotic scatter illumination	
410465005	Indirect retroillumination from the iris	
410466006	Indirect retroillumination from the retina	
410467002	Indirect iris transillumination	
410756002	Surgical decompression - action	
410757006	Decompressive excision - action	
410758001	Decompressive incision - action	
410759009	Decompressive division - action	
410769003	Elevation reduction - action	
410814006	Surgical reduction - action	
410817004	Dilation repair - action	
410820007	Surgical transplantation - action	
415186003	Proximal illumination - action	
416677001	Internal drainage - action	
419385000	Use	
419652001	Take	
419656003	Examination AND/OR history taking - action	
419988009	Action of drug administration	
424208002	Shunt - action	
424832003	Surgical introduction - action	
424900004	Recommendation - action	
425362007	Surgical insertion - action	
425689005	Teaching - action	
425704008	Power doppler ultrasound	
425764006	Transection - action	
426413004	Closed reduction - action	
426530000	Open reduction - action	
426865009	3D mode ultrasound	
428010000	Open embolization - action	
428381003	Diathermy - action	
430975009	Surgical piercing - action	
439054007	Surgical cataract aspiration - action	
439237009	Mechanical repair - action	
439315000	Wedge osteotomy - action	
439417007	Closed manual reduction - action	
439513008	Surgical size reduction - action	
440338007	Dispensing - action	
440647007	Mechanical construction - action	
441504007	Surgical manipulation - action	
442837002	Excision debridement - action	
445103003	Fixation by wedging - action	
698788008	Transmission illumination	
698789000	Reflection illumination	
698790009	Epifluorescence illumination	
698792001	Brightfield illumination	
698793006	Darkfield illumination	
698794000	Oblique illumination	
698796003	Phase contrast illumination	
698797007	Differential interference contrast	
698798002	Total internal reflection fluorescence	
702569007	Cone beam computed tomography imaging - action	
713295009	Surgical replacement - action	
128004	Hand microscope examination of skin	
135007	Arthrotomy of wrist joint with exploration and biopsy	
153001	Cystourethroscopy with resection of ureterocele	
170009	Special potency disk identification, vancomycin test	
197002	Mold to yeast conversion test	
306005	US kidneys	
334003	Panorex examination of mandible	
352003	Reagent RBC, preparation antibody sensitized pool	
353008	IV/irrigation monitoring	
389000	Tobramycin level	
435001	Pulmonary inhalation study	
468008	Glutathione measurement	
489004	Ferritin level	
493005	Urobilinogen measurement, 48-hour, feces	
540006	Antibody to single and double stranded DNA measurement	
574005	Benzodiazepine measurement	
628003	Steinman test	
642006	Cerebral thermography	
673005	Indirect examination of larynx	
674004	Abduction test	
687005	Albumin/Globulin ratio	
697001	Hepatitis A virus antibody measurement	
759005	Intracerebral electroencephalogram	
762008	Computerized axial tomography of cervical spine with contrast	
767002	White blood cell count - observation	
814007	Electrophoresis measurement	
831000	Drawer test	
853003	Fecal fat measurement, 72-hour collection	
870006	Carbamazepine measurement	
879007	Special blood coagulation test, explain by report	
893000	Tumor antigen measurement	
910002	MHPG measurement, urine	
941001	Endoscopy of pituitary gland	
951000	Ultrasonic guidance for endomyocardial biopsy	
969009	Incision and exploration of larynx	
1029002	Fetoscopy	
1035002	Minimum bactericidal concentration test, microdilution method	
1043007	Doppler color flow velocity mapping	
1044001	Diagnostic ultrasound of abdomen and retroperitoneum	
1225002	Upper arm X-ray	
1292009	MRI of bladder	
1324000	Cerebrospinal fluid immunoglobulin G ratio and immunoglobulin G index	
1358008	Anti-human globulin test, enzyme technique, titer	
1385001	Echography, scan B-mode for foetal age determination	
1399002	Incision and exploration of ureter	
1414009	Angiography of arteriovenous shunt	
1494008	Osmolarity measurement	
1550000	Amikacin level	
1559004	Interleukin (IL)-2 assay	
1597004	Skeletal X-ray of ankle and foot	
1616001	Galactosylceramide beta-galactosidase measurement, leukocytes	
1640009	History and physical examination, insurance	
1677001	Haagensen test	
1712009	Immunoglobulin typing, immunoglobulin G	
1757000	Arthroscopy of wrist with partial synovectomy	
1759002	Assessment of nutritional status	
